timestamp,current,voltage,temperature,vibration,fault
2026-03-06 14:32:33.359309,1.97,24.19,42.98,0,1
2026-03-06 14:32:38.359309,1.93,21.7,-118.55,0,1
2026-03-06 14:32:43.359309,1.24,16.27,-61.1,0,1
2026-03-06 14:32:48.359309,2.62,14.51,106.81,0,1
2026-03-06 14:32:53.359309,0.89,16.7,70.28,0,1
2026-03-06 14:32:58.359309,0.26,19.6,16.92,0,1
2026-03-06 14:33:03.359309,1.15,13.05,79.99,0,1
2026-03-06 14:33:08.359309,2.27,15.58,-11.81,0,1
2026-03-06 14:33:13.359309,2.03,11.07,2.98,0,1
2026-03-06 14:33:18.359309,0.04,19.96,33.46,0,1
2026-03-06 14:33:23.359309,2.69,16.81,91.0,0,1
2026-03-06 14:33:28.359309,2.7,20.46,12.52,0,1
2026-03-06 14:33:33.359309,2.77,5.67,-124.27,0,1
2026-03-06 14:33:38.359309,0.28,19.88,-4.12,0,1
2026-03-06 14:33:43.359309,2.23,24.87,126.11,0,1
2026-03-06 14:33:48.359309,1.94,12.22,93.47,0,1
2026-03-06 14:33:53.359309,0.12,11.82,-43.12,0,1
2026-03-06 14:33:58.359309,1.04,5.48,-121.76,1,1
2026-03-06 14:34:03.359309,0.75,9.17,3.06,0,1
2026-03-06 14:34:08.359309,1.03,13.95,-108.8,0,1
2026-03-06 14:34:13.359309,2.82,14.13,100.55,0,1
2026-03-06 14:34:18.359309,0.91,14.59,-19.37,0,1
2026-03-06 14:34:23.359309,0.42,6.38,57.68,0,1
2026-03-06 14:34:28.359309,0.5,5.05,7.5,0,1
2026-03-06 14:34:33.359309,2.46,22.11,-82.0,0,1
2026-03-06 14:34:38.359309,1.65,8.0,-61.48,0,1
2026-03-06 14:34:43.359309,2.03,15.53,-27.77,0,1
2026-03-06 14:34:48.359309,0.51,7.46,-47.19,0,1
2026-03-06 14:34:53.359309,1.35,24.53,57.83,0,1
2026-03-06 14:34:58.359309,0.96,5.98,47.77,0,1
2026-03-06 14:35:03.359309,2.93,9.63,-44.32,1,1
2026-03-06 14:35:08.359309,1.11,10.28,-90.87,0,1
2026-03-06 14:35:13.359309,1.81,5.75,57.93,0,1
2026-03-06 14:35:18.359309,0.23,10.65,-90.28,0,1
2026-03-06 14:35:23.359309,0.9,22.35,-55.18,0,1
2026-03-06 14:35:28.359309,1.07,5.39,-67.76,1,1
2026-03-06 14:35:33.359309,1.42,21.57,108.17,0,1
2026-03-06 14:35:38.359309,0.62,9.78,-37.28,0,1
2026-03-06 14:35:43.359309,2.62,23.93,81.33,0,1
2026-03-06 14:35:48.359309,2.22,11.54,-82.03,0,1
2026-03-06 14:35:53.359309,0.61,8.36,111.74,1,1
2026-03-06 14:35:58.359309,0.32,22.49,-2.19,0,1
2026-03-06 14:36:03.359309,2.08,8.88,-3.86,0,1
2026-03-06 14:36:08.359309,2.56,16.39,51.79,0,1
2026-03-06 14:36:13.359309,1.99,11.07,-8.15,0,1
2026-03-06 14:36:18.359309,0.58,5.83,-54.92,0,1
2026-03-06 14:36:23.359309,2.44,7.16,-107.36,0,1
2026-03-06 14:36:28.359309,1.55,20.54,-47.61,0,1
2026-03-06 14:36:33.359309,2.45,23.45,-105.91,0,1
2026-03-06 14:36:38.359309,2.53,7.66,72.91,0,1
2026-03-06 14:36:43.359309,0.63,17.39,53.78,0,1
2026-03-06 14:36:48.359309,2.3,24.57,98.69,0,1
2026-03-06 14:36:53.359309,1.22,23.67,-14.01,0,1
2026-03-06 14:36:58.359309,0.22,24.81,108.29,0,1
2026-03-06 14:37:03.359309,0.81,9.37,18.57,0,1
2026-03-06 14:37:08.359309,0.77,12.88,-52.47,0,1
2026-03-06 14:37:13.359309,1.34,19.86,97.08,0,1
2026-03-06 14:37:18.359309,2.97,9.8,-64.56,0,1
2026-03-06 14:37:23.359309,0.6,12.05,47.07,0,1
2026-03-06 14:37:28.359309,0.12,14.72,1.82,0,1
2026-03-06 14:37:33.359309,0.6,6.64,-120.58,1,1
2026-03-06 14:37:38.359309,1.74,5.33,-66.41,0,1
2026-03-06 14:37:43.359309,1.16,18.35,98.3,0,1
2026-03-06 14:37:48.359309,1.08,11.41,-14.77,0,1
2026-03-06 14:37:53.359309,0.77,20.93,-82.1,1,1
2026-03-06 14:37:58.359309,1.75,8.29,-75.57,0,1
2026-03-06 14:38:03.359309,1.2,10.17,-34.62,0,1
2026-03-06 14:38:08.359309,0.87,14.78,-87.52,0,1
2026-03-06 14:38:13.359309,0.59,16.52,1.07,0,1
2026-03-06 14:38:18.359309,1.24,11.44,-111.83,0,1
2026-03-06 14:38:23.359309,0.78,18.92,-2.84,0,1
2026-03-06 14:38:28.359309,0.58,16.51,-37.81,0,1
2026-03-06 14:38:33.359309,1.32,17.59,44.47,0,1
2026-03-06 14:38:38.359309,2.1,14.58,-61.22,0,1
2026-03-06 14:38:43.359309,0.65,6.01,36.99,0,1
2026-03-06 14:38:48.359309,1.82,8.74,-125.47,1,1
2026-03-06 14:38:53.359309,2.94,15.75,-19.32,0,1
2026-03-06 14:38:58.359309,0.77,6.61,-126.81,0,1
2026-03-06 14:39:03.359309,1.75,12.54,112.49,0,1
2026-03-06 14:39:08.359309,1.15,24.78,76.1,0,1
2026-03-06 14:39:13.359309,1.08,14.68,-92.76,0,1
2026-03-06 14:39:18.359309,1.67,10.06,-16.36,0,1
2026-03-06 14:39:23.359309,1.96,21.91,66.12,0,1
2026-03-06 14:39:28.359309,0.36,15.55,10.03,0,1
2026-03-06 14:39:33.359309,2.65,20.07,-39.81,0,1
2026-03-06 14:39:38.359309,2.0,24.26,-16.27,1,1
2026-03-06 14:39:43.359309,0.12,14.35,-90.4,0,1
2026-03-06 14:39:48.359309,2.54,19.62,93.1,0,1
2026-03-06 14:39:53.359309,0.99,14.64,-60.57,0,1
2026-03-06 14:39:58.359309,2.47,6.8,-102.25,0,1
2026-03-06 14:40:03.359309,0.86,12.57,101.75,0,1
2026-03-06 14:40:08.359309,1.06,14.96,-49.99,0,1
2026-03-06 14:40:13.359309,1.89,16.74,70.46,0,1
2026-03-06 14:40:18.359309,1.5,18.05,-80.09,0,1
2026-03-06 14:40:23.359309,1.44,12.59,125.31,1,1
2026-03-06 14:40:28.359309,1.46,10.35,-125.06,1,1
2026-03-06 14:40:33.359309,2.73,22.56,-65.81,0,1
2026-03-06 14:40:38.359309,2.11,11.58,-0.21,0,1
2026-03-06 14:40:43.359309,0.7,15.7,52.4,1,1
2026-03-06 14:40:48.359309,2.1,10.88,44.92,0,1
2026-03-06 14:40:53.359309,0.4,10.84,-99.01,1,1
2026-03-06 14:40:58.359309,1.22,21.0,51.32,1,1
2026-03-06 14:41:03.359309,0.79,9.97,65.81,0,1
2026-03-06 14:41:08.359309,1.06,5.39,-51.73,0,1
2026-03-06 14:41:13.359309,1.18,7.53,-99.29,1,1
2026-03-06 14:41:18.359309,1.14,22.11,-111.25,0,1
2026-03-06 14:41:23.359309,0.87,15.41,85.63,0,1
2026-03-06 14:41:28.359309,0.92,5.74,-82.78,0,1
2026-03-06 14:41:33.359309,1.5,14.01,57.33,1,1
2026-03-06 14:41:38.359309,2.9,21.95,-95.02,0,1
2026-03-06 14:41:43.359309,1.74,20.45,84.15,0,1
2026-03-06 14:41:48.359309,2.64,11.39,-114.53,0,1
2026-03-06 14:41:53.359309,1.97,11.1,106.3,0,1
2026-03-06 14:41:58.359309,2.98,12.99,-45.81,0,1
2026-03-06 14:42:03.359309,1.33,20.87,-115.65,0,1
2026-03-06 14:42:08.359309,0.56,11.27,-83.84,0,1
2026-03-06 14:42:13.359309,1.29,19.11,62.8,0,1
2026-03-06 14:42:18.359309,2.08,22.44,-64.86,1,1
2026-03-06 14:42:23.359309,0.03,19.11,14.72,0,1
2026-03-06 14:42:28.359309,0.3,13.14,87.77,0,1
2026-03-06 14:42:33.359309,1.79,9.73,1.63,0,1
2026-03-06 14:42:38.359309,0.15,16.75,-47.13,0,1
2026-03-06 14:42:43.359309,2.33,21.66,102.79,0,1
2026-03-06 14:42:48.359309,1.05,7.74,70.51,1,1
2026-03-06 14:42:53.359309,0.6,13.94,126.25,0,1
2026-03-06 14:42:58.359309,2.54,8.53,67.69,0,1
2026-03-06 14:43:03.359309,2.83,12.99,-51.86,0,1
2026-03-06 14:43:08.359309,2.46,12.54,58.19,0,1
2026-03-06 14:43:13.359309,1.71,11.11,-20.23,0,1
2026-03-06 14:43:18.359309,0.21,11.4,55.62,0,1
2026-03-06 14:43:23.359309,0.59,17.91,103.24,0,1
2026-03-06 14:43:28.359309,2.95,11.69,9.63,0,1
2026-03-06 14:43:33.359309,2.63,21.45,-59.02,0,1
2026-03-06 14:43:38.359309,0.32,13.3,67.11,0,1
2026-03-06 14:43:43.359309,1.5,13.65,-33.52,0,1
2026-03-06 14:43:48.359309,1.87,21.79,-75.02,0,1
2026-03-06 14:43:53.359309,2.03,23.01,-97.21,0,1
2026-03-06 14:43:58.359309,2.07,22.17,30.72,0,1
2026-03-06 14:44:03.359309,2.53,20.73,-60.4,0,1
2026-03-06 14:44:08.359309,2.45,6.03,27.15,0,1
2026-03-06 14:44:13.359309,0.99,10.62,14.18,0,1
2026-03-06 14:44:18.359309,2.1,14.24,79.7,0,1
2026-03-06 14:44:23.359309,1.77,24.53,11.54,0,1
2026-03-06 14:44:28.359309,1.56,14.51,68.67,0,1
2026-03-06 14:44:33.359309,1.29,19.38,53.61,0,1
2026-03-06 14:44:38.359309,2.72,17.46,-114.1,0,1
2026-03-06 14:44:43.359309,0.05,13.66,23.19,0,1
2026-03-06 14:44:48.359309,2.4,7.64,9.61,0,1
2026-03-06 14:44:53.359309,1.12,11.2,122.71,0,1
2026-03-06 14:44:58.359309,1.16,5.38,2.13,0,1
2026-03-06 14:45:03.359309,2.69,14.05,-60.98,0,1
2026-03-06 14:45:08.359309,1.97,8.24,-120.84,1,1
2026-03-06 14:45:13.359309,1.65,5.13,32.85,0,1
2026-03-06 14:45:18.359309,0.36,8.4,53.95,0,1
2026-03-06 14:45:23.359309,2.27,6.69,-113.11,0,1
2026-03-06 14:45:28.359309,2.43,7.95,76.51,0,1
2026-03-06 14:45:33.359309,1.57,11.14,-31.61,0,1
2026-03-06 14:45:38.359309,1.89,8.29,16.89,0,1
2026-03-06 14:45:43.359309,1.48,12.1,-45.03,0,1
2026-03-06 14:45:48.359309,1.31,14.53,-14.46,0,1
2026-03-06 14:45:53.359309,1.99,15.6,85.81,0,1
2026-03-06 14:45:58.359309,2.13,15.08,-74.16,0,1
2026-03-06 14:46:03.359309,1.18,8.79,39.68,0,0
2026-03-06 14:46:08.359309,1.8,9.43,-50.83,0,1
2026-03-06 14:46:13.359309,0.21,8.15,-115.03,0,1
2026-03-06 14:46:18.359309,2.52,18.7,69.41,1,1
2026-03-06 14:46:23.359309,1.58,6.64,30.2,0,1
2026-03-06 14:46:28.359309,2.52,23.52,8.17,0,1
2026-03-06 14:46:33.359309,1.46,15.52,-60.88,0,1
2026-03-06 14:46:38.359309,2.65,17.91,103.39,0,1
2026-03-06 14:46:43.359309,0.54,7.5,3.85,0,1
2026-03-06 14:46:48.359309,0.48,20.45,-38.67,1,1
2026-03-06 14:46:53.359309,1.39,9.17,117.57,0,1
2026-03-06 14:46:58.359309,2.73,10.04,8.27,1,1
2026-03-06 14:47:03.359309,2.45,8.97,-118.74,0,1
2026-03-06 14:47:08.359309,1.15,22.75,13.27,0,1
2026-03-06 14:47:13.359309,0.03,19.45,126.2,0,1
2026-03-06 14:47:18.359309,1.56,21.4,-0.83,0,1
2026-03-06 14:47:23.359309,0.95,14.19,-96.01,0,1
2026-03-06 14:47:28.359309,3.0,11.4,97.22,0,1
2026-03-06 14:47:33.359309,0.93,21.48,-65.45,1,1
2026-03-06 14:47:38.359309,2.1,16.85,60.57,0,1
2026-03-06 14:47:43.359309,0.05,6.54,-56.75,0,1
2026-03-06 14:47:48.359309,2.56,7.31,-88.57,0,1
2026-03-06 14:47:53.359309,0.59,10.96,94.01,0,1
2026-03-06 14:47:58.359309,2.88,6.65,-102.85,0,1
2026-03-06 14:48:03.359309,2.91,11.09,-117.45,0,1
2026-03-06 14:48:08.359309,1.43,8.95,-3.43,1,1
2026-03-06 14:48:13.359309,2.64,19.15,70.71,0,1
2026-03-06 14:48:18.359309,1.35,22.64,56.83,0,1
2026-03-06 14:48:23.359309,0.22,17.62,-26.2,0,1
2026-03-06 14:48:28.359309,1.71,17.4,109.18,0,1
2026-03-06 14:48:33.359309,2.62,19.11,-122.63,0,1
2026-03-06 14:48:38.359309,2.22,14.58,63.1,0,1
2026-03-06 14:48:43.359309,1.16,9.65,119.34,0,1
2026-03-06 14:48:48.359309,1.38,11.5,115.08,1,1
2026-03-06 14:48:53.359309,2.7,24.31,-37.66,0,1
2026-03-06 14:48:58.359309,1.17,11.86,55.37,0,1
2026-03-06 14:49:03.359309,2.35,18.56,4.91,0,1
2026-03-06 14:49:08.359309,0.11,21.63,36.59,0,1
2026-03-06 14:49:13.359309,0.19,23.72,87.34,0,1
2026-03-06 14:49:18.359309,0.99,18.0,96.36,0,1
2026-03-06 14:49:23.359309,2.25,21.68,4.58,0,1
2026-03-06 14:49:28.359309,2.0,10.4,50.93,0,1
2026-03-06 14:49:33.359309,1.04,21.64,-66.84,0,1
2026-03-06 14:49:38.359309,1.51,14.21,-33.15,1,1
2026-03-06 14:49:43.359309,0.92,17.54,91.26,0,1
2026-03-06 14:49:48.359309,2.75,22.57,46.0,0,1
2026-03-06 14:49:53.359309,0.09,15.33,52.2,0,1
2026-03-06 14:49:58.359309,2.75,16.64,67.95,0,1
2026-03-06 14:50:03.359309,0.96,11.59,119.14,0,1
2026-03-06 14:50:08.359309,1.61,20.3,101.85,0,1
2026-03-06 14:50:13.359309,2.33,10.95,-97.13,0,1
2026-03-06 14:50:18.359309,1.66,23.98,-2.1,0,1
2026-03-06 14:50:23.359309,1.08,9.6,63.14,0,1
2026-03-06 14:50:28.359309,2.85,24.81,-83.98,0,1
2026-03-06 14:50:33.359309,1.24,10.4,-40.33,0,1
2026-03-06 14:50:38.359309,0.48,8.51,-30.36,1,1
2026-03-06 14:50:43.359309,1.09,20.28,-41.63,0,1
2026-03-06 14:50:48.359309,2.94,23.97,103.33,0,1
2026-03-06 14:50:53.359309,2.53,7.91,13.2,0,1
2026-03-06 14:50:58.359309,1.02,5.8,78.46,0,1
2026-03-06 14:51:03.359309,2.02,22.1,29.12,0,1
2026-03-06 14:51:08.359309,0.44,15.68,47.4,0,1
2026-03-06 14:51:13.359309,2.33,9.48,-67.64,0,1
2026-03-06 14:51:18.359309,1.81,17.2,7.93,0,1
2026-03-06 14:51:23.359309,2.08,23.05,-77.91,0,1
2026-03-06 14:51:28.359309,2.13,12.94,25.43,1,1
2026-03-06 14:51:33.359309,2.36,21.88,-115.89,0,1
2026-03-06 14:51:38.359309,0.78,14.31,-44.36,0,1
2026-03-06 14:51:43.359309,0.03,16.01,4.81,0,1
2026-03-06 14:51:48.359309,1.16,7.5,4.87,0,1
2026-03-06 14:51:53.359309,0.29,24.98,101.92,1,1
2026-03-06 14:51:58.359309,0.29,11.95,-65.39,1,1
2026-03-06 14:52:03.359309,2.17,8.24,11.81,0,1
2026-03-06 14:52:08.359309,2.29,7.06,-46.7,0,1
2026-03-06 14:52:13.359309,2.33,15.71,17.19,0,1
2026-03-06 14:52:18.359309,1.47,21.58,-44.86,0,1
2026-03-06 14:52:23.359309,2.02,18.39,-112.56,0,1
2026-03-06 14:52:28.359309,1.87,5.04,99.43,1,1
2026-03-06 14:52:33.359309,2.38,5.82,-83.26,0,1
2026-03-06 14:52:38.359309,0.56,23.07,105.3,0,1
2026-03-06 14:52:43.359309,2.23,9.63,-19.04,0,1
2026-03-06 14:52:48.359309,2.71,13.47,2.6,0,1
2026-03-06 14:52:53.359309,1.9,18.17,16.15,0,1
2026-03-06 14:52:58.359309,1.34,11.73,23.83,0,1
2026-03-06 14:53:03.359309,2.94,7.15,-73.79,0,1
2026-03-06 14:53:08.359309,1.58,14.55,-102.44,0,1
2026-03-06 14:53:13.359309,0.01,12.38,-74.01,0,1
2026-03-06 14:53:18.359309,1.66,12.08,42.54,0,1
2026-03-06 14:53:23.359309,0.03,19.87,105.44,1,1
2026-03-06 14:53:28.359309,0.35,10.31,-105.98,1,1
2026-03-06 14:53:33.359309,1.7,24.0,-64.72,0,1
2026-03-06 14:53:38.359309,1.28,13.82,63.73,0,1
2026-03-06 14:53:43.359309,1.92,13.58,-74.92,0,1
2026-03-06 14:53:48.359309,1.64,11.15,-106.69,0,1
2026-03-06 14:53:53.359309,2.21,7.82,-24.86,0,1
2026-03-06 14:53:58.359309,2.55,11.34,-25.56,0,1
2026-03-06 14:54:03.359309,2.67,9.48,105.0,0,1
2026-03-06 14:54:08.359309,0.08,21.34,-1.74,0,1
2026-03-06 14:54:13.359309,0.07,17.32,-62.36,1,1
2026-03-06 14:54:18.359309,0.41,17.02,5.32,0,1
2026-03-06 14:54:23.359309,1.31,8.6,61.41,0,1
2026-03-06 14:54:28.359309,1.38,7.12,56.35,0,1
2026-03-06 14:54:33.359309,0.43,17.56,-110.86,0,1
2026-03-06 14:54:38.359309,0.95,11.53,95.16,0,1
2026-03-06 14:54:43.359309,0.04,24.43,-115.73,0,1
2026-03-06 14:54:48.359309,2.26,20.44,-121.94,0,1
2026-03-06 14:54:53.359309,2.48,11.0,39.78,0,1
2026-03-06 14:54:58.359309,2.83,8.14,65.11,0,1
2026-03-06 14:55:03.359309,2.83,8.46,-113.03,0,1
2026-03-06 14:55:08.359309,1.19,16.35,46.02,1,1
2026-03-06 14:55:13.359309,0.89,14.68,-20.08,0,1
2026-03-06 14:55:18.359309,1.21,14.12,87.43,0,1
2026-03-06 14:55:23.359309,2.18,17.33,-9.4,0,1
2026-03-06 14:55:28.359309,2.81,5.47,-36.61,0,1
2026-03-06 14:55:33.359309,0.19,20.08,40.25,0,1
2026-03-06 14:55:38.359309,1.15,9.41,-87.87,0,1
2026-03-06 14:55:43.359309,1.06,8.03,125.58,0,1
2026-03-06 14:55:48.359309,1.28,9.29,2.82,0,1
2026-03-06 14:55:53.359309,0.86,23.1,-62.52,1,1
2026-03-06 14:55:58.359309,1.11,18.85,-88.52,0,1
2026-03-06 14:56:03.359309,2.12,23.93,-109.24,0,1
2026-03-06 14:56:08.359309,1.7,6.88,35.58,0,1
2026-03-06 14:56:13.359309,2.84,10.04,32.53,0,1
2026-03-06 14:56:18.359309,2.5,11.69,-83.65,0,1
2026-03-06 14:56:23.359309,2.7,10.03,-74.6,0,1
2026-03-06 14:56:28.359309,2.01,12.16,123.99,0,1
2026-03-06 14:56:33.359309,0.65,10.57,27.32,1,1
2026-03-06 14:56:38.359309,1.0,19.64,-90.97,0,1
2026-03-06 14:56:43.359309,1.18,16.68,-79.9,0,1
2026-03-06 14:56:48.359309,2.26,11.9,36.1,0,1
2026-03-06 14:56:53.359309,1.2,8.51,-67.09,0,1
2026-03-06 14:56:58.359309,0.02,12.98,69.66,0,1
2026-03-06 14:57:03.359309,0.61,23.4,-2.16,0,1
2026-03-06 14:57:08.359309,1.78,12.54,101.57,0,1
2026-03-06 14:57:13.359309,2.54,23.43,59.48,0,1
2026-03-06 14:57:18.359309,2.82,10.39,81.02,0,1
2026-03-06 14:57:23.359309,1.13,8.71,-2.58,0,1
2026-03-06 14:57:28.359309,0.34,17.01,-71.57,0,1
2026-03-06 14:57:33.359309,0.8,20.74,-101.24,0,1
2026-03-06 14:57:38.359309,2.46,15.49,71.1,0,1
2026-03-06 14:57:43.359309,1.23,18.41,-1.45,0,1
2026-03-06 14:57:48.359309,1.08,24.74,-7.94,0,1
2026-03-06 14:57:53.359309,0.7,10.63,91.68,0,1
2026-03-06 14:57:58.359309,1.58,17.72,-39.15,0,1
2026-03-06 14:58:03.359309,2.2,12.72,-67.11,1,1
2026-03-06 14:58:08.359309,2.0,23.25,-25.38,0,1
2026-03-06 14:58:13.359309,0.07,12.53,16.64,0,1
2026-03-06 14:58:18.359309,1.83,8.1,-102.68,0,1
2026-03-06 14:58:23.359309,0.41,23.21,4.2,0,1
2026-03-06 14:58:28.359309,0.97,11.02,-92.33,0,1
2026-03-06 14:58:33.359309,1.47,6.43,-31.44,0,1
2026-03-06 14:58:38.359309,0.71,9.45,-86.45,0,1
2026-03-06 14:58:43.359309,1.36,22.01,-93.36,0,1
2026-03-06 14:58:48.359309,0.39,10.3,119.71,0,1
2026-03-06 14:58:53.359309,0.43,20.97,95.67,1,1
2026-03-06 14:58:58.359309,0.76,13.52,56.79,0,1
2026-03-06 14:59:03.359309,2.01,17.03,-75.3,0,1
2026-03-06 14:59:08.359309,2.67,6.43,118.67,0,1
2026-03-06 14:59:13.359309,2.15,11.91,-86.13,0,1
2026-03-06 14:59:18.359309,0.72,20.77,104.25,0,1
2026-03-06 14:59:23.359309,1.06,7.91,30.86,0,0
2026-03-06 14:59:28.359309,0.9,5.74,-89.28,0,1
2026-03-06 14:59:33.359309,2.41,10.78,43.44,0,1
2026-03-06 14:59:38.359309,1.56,21.08,-25.71,0,1
2026-03-06 14:59:43.359309,2.13,11.31,65.76,0,1
2026-03-06 14:59:48.359309,0.55,7.03,-88.14,0,1
2026-03-06 14:59:53.359309,1.9,13.2,-78.95,1,1
2026-03-06 14:59:58.359309,2.53,16.26,-79.25,0,1
2026-03-06 15:00:03.359309,1.58,13.71,-124.33,1,1
2026-03-06 15:00:08.359309,0.09,8.4,-73.2,0,1
2026-03-06 15:00:13.359309,0.26,9.19,11.67,0,1
2026-03-06 15:00:18.359309,0.61,24.74,111.46,0,1
2026-03-06 15:00:23.359309,0.93,17.74,-29.96,0,1
2026-03-06 15:00:28.359309,2.52,14.6,-23.36,0,1
2026-03-06 15:00:33.359309,1.81,10.87,74.35,0,1
2026-03-06 15:00:38.359309,1.88,14.47,17.08,0,1
2026-03-06 15:00:43.359309,0.39,22.82,-60.71,0,1
2026-03-06 15:00:48.359309,1.01,9.85,57.98,0,1
2026-03-06 15:00:53.359309,1.99,10.41,-110.16,0,1
2026-03-06 15:00:58.359309,2.3,18.51,-73.89,0,1
2026-03-06 15:01:03.359309,0.38,7.76,-33.42,0,1
2026-03-06 15:01:08.359309,1.25,11.23,-89.6,1,1
2026-03-06 15:01:13.359309,1.97,10.35,44.64,1,1
2026-03-06 15:01:18.359309,1.82,8.29,-21.31,0,1
2026-03-06 15:01:23.359309,0.71,20.78,-19.09,0,1
2026-03-06 15:01:28.359309,1.96,17.58,86.65,0,1
2026-03-06 15:01:33.359309,1.92,13.36,-91.49,0,1
2026-03-06 15:01:38.359309,2.81,16.09,78.0,0,1
2026-03-06 15:01:43.359309,2.33,15.57,-30.19,0,1
2026-03-06 15:01:48.359309,2.22,23.12,105.96,0,1
2026-03-06 15:01:53.359309,1.68,9.07,35.32,1,1
2026-03-06 15:01:58.359309,2.08,10.74,-108.55,0,1
2026-03-06 15:02:03.359309,0.17,16.2,-92.98,0,1
2026-03-06 15:02:08.359309,1.21,7.91,-22.73,1,1
2026-03-06 15:02:13.359309,2.53,7.76,-33.85,0,1
2026-03-06 15:02:18.359309,1.26,22.51,-108.71,0,1
2026-03-06 15:02:23.359309,2.29,10.12,-106.68,0,1
