timestamp,current,voltage,temperature,vibration,fault
2026-03-07 01:19:27.466976,2.32,9.73,30.58,1,1
2026-03-07 01:19:32.466976,2.36,9.7,30.4,0,1
2026-03-07 01:19:37.466976,2.36,9.8,30.14,0,1
2026-03-07 01:19:42.466976,2.39,9.89,30.19,0,1
2026-03-07 01:19:47.466976,2.36,10.07,30.41,0,1
2026-03-07 01:19:52.466976,2.38,10.18,30.19,0,1
2026-03-07 01:19:57.466976,2.37,10.02,30.28,0,1
2026-03-07 01:20:02.466976,2.36,10.07,30.0,0,1
2026-03-07 01:20:07.466976,2.4,10.2,30.18,0,1
2026-03-07 01:20:12.466976,2.42,10.26,30.07,0,1
2026-03-07 01:20:17.466976,2.44,10.26,30.18,0,1
2026-03-07 01:20:22.466976,2.48,10.18,30.47,0,1
2026-03-07 01:20:27.466976,2.44,10.35,30.21,0,1
2026-03-07 01:20:32.466976,2.48,10.22,30.51,0,1
2026-03-07 01:20:37.466976,2.5,10.26,30.65,0,1
2026-03-07 01:20:42.466976,2.46,10.16,30.48,0,1
2026-03-07 01:20:47.466976,2.42,10.18,30.75,0,1
2026-03-07 01:20:52.466976,2.4,10.23,30.75,0,1
2026-03-07 01:20:57.466976,2.37,10.08,30.62,0,1
2026-03-07 01:21:02.466976,2.37,10.22,30.53,0,1
2026-03-07 01:21:07.466976,2.35,10.27,30.67,0,1
2026-03-07 01:21:12.466976,2.31,10.47,30.71,0,1
2026-03-07 01:21:17.466976,2.27,10.61,30.91,1,1
2026-03-07 01:21:22.466976,2.23,10.74,30.64,0,1
2026-03-07 01:21:27.466976,2.28,10.62,30.55,0,1
2026-03-07 01:21:32.466976,2.26,10.49,30.51,0,1
2026-03-07 01:21:37.466976,2.26,10.51,30.33,0,1
2026-03-07 01:21:42.466976,2.23,10.43,45.35,0,1
2026-03-07 01:21:47.466976,2.27,10.29,45.5,0,1
2026-03-07 01:21:52.466976,2.27,10.28,45.22,0,1
2026-03-07 01:21:57.466976,2.29,10.38,45.49,0,1
2026-03-07 01:22:02.466976,2.28,10.34,65.27,0,1
2026-03-07 01:22:07.466976,2.28,10.51,64.98,0,1
2026-03-07 01:22:12.466976,2.31,10.57,65.1,0,1
2026-03-07 01:22:17.466976,2.33,10.75,65.02,1,1
2026-03-07 01:22:22.466976,2.36,10.76,64.99,0,1
2026-03-07 01:22:27.466976,2.31,10.93,65.22,0,1
2026-03-07 01:22:32.466976,3.6,10.96,65.13,0,1
2026-03-07 01:22:37.466976,3.0,11.01,65.18,0,1
2026-03-07 01:22:42.466976,3.0,11.0,65.38,0,1
2026-03-07 01:22:47.466976,3.0,11.06,65.24,0,1
2026-03-07 01:22:52.466976,2.99,11.23,64.98,0,1
2026-03-07 01:22:57.466976,2.96,11.28,65.03,0,1
2026-03-07 01:23:02.466976,2.98,11.3,65.28,0,1
2026-03-07 01:23:07.466976,3.0,11.16,65.34,0,1
2026-03-07 01:23:12.466976,3.0,11.34,65.43,1,1
2026-03-07 01:23:17.466976,3.0,11.44,65.46,0,1
2026-03-07 01:23:22.466976,2.99,11.4,65.51,0,1
2026-03-07 01:23:27.466976,2.97,11.24,65.65,0,1
2026-03-07 01:23:32.466976,2.97,11.28,65.8,0,1
2026-03-07 01:23:37.466976,2.95,11.44,66.0,0,1
2026-03-07 01:23:42.466976,2.98,11.3,66.26,0,1
2026-03-07 01:23:47.466976,2.94,11.36,65.97,0,1
2026-03-07 01:23:52.466976,2.89,11.33,66.1,0,1
2026-03-07 01:23:57.466976,2.87,11.29,66.25,0,1
2026-03-07 01:24:02.466976,2.9,11.15,66.01,0,1
2026-03-07 01:24:07.466976,2.91,11.19,66.14,0,1
2026-03-07 01:24:12.466976,2.9,11.03,66.17,0,1
2026-03-07 01:24:17.466976,2.87,10.99,66.34,0,1
2026-03-07 01:24:22.466976,2.83,10.84,66.18,0,1
2026-03-07 01:24:27.466976,2.82,11.0,65.93,0,1
2026-03-07 01:24:32.466976,2.8,11.02,65.85,0,1
2026-03-07 01:24:37.466976,2.84,11.13,65.88,0,1
2026-03-07 01:24:42.466976,2.89,11.04,65.91,0,1
2026-03-07 01:24:47.466976,2.93,10.9,66.2,0,1
2026-03-07 01:24:52.466976,2.98,10.74,66.34,0,1
2026-03-07 01:24:57.466976,3.99,10.62,66.15,0,1
2026-03-07 01:25:02.466976,3.0,10.44,65.96,1,1
2026-03-07 01:25:07.466976,2.97,10.51,65.97,0,1
2026-03-07 01:25:12.466976,3.0,10.66,66.02,0,1
2026-03-07 01:25:17.466976,2.99,10.71,66.07,0,1
2026-03-07 01:25:22.466976,3.0,10.56,66.32,0,1
2026-03-07 01:25:27.466976,3.0,10.53,66.23,0,1
2026-03-07 01:25:32.466976,3.93,10.35,66.5,0,1
2026-03-07 01:25:37.466976,3.0,10.48,66.26,0,1
2026-03-07 01:25:42.466976,3.0,10.35,66.04,0,1
2026-03-07 01:25:47.466976,3.0,10.28,66.24,1,1
2026-03-07 01:25:52.466976,3.0,10.16,66.34,0,1
2026-03-07 01:25:57.466976,3.0,10.14,66.04,0,1
2026-03-07 01:26:02.466976,2.97,10.04,66.17,0,1
2026-03-07 01:26:07.466976,2.99,9.87,66.05,0,1
2026-03-07 01:26:12.466976,3.0,9.94,65.97,0,1
2026-03-07 01:26:17.466976,3.0,10.12,65.87,1,1
2026-03-07 01:26:22.466976,3.0,10.29,66.15,0,1
2026-03-07 01:26:27.466976,3.0,10.36,65.86,0,1
2026-03-07 01:26:32.466976,3.0,10.39,65.94,0,1
2026-03-07 01:26:37.466976,3.0,10.59,65.66,0,1
2026-03-07 01:26:42.466976,3.0,10.66,65.66,0,1
2026-03-07 01:26:47.466976,2.98,10.57,65.53,0,1
2026-03-07 01:26:52.466976,3.0,10.53,65.57,0,1
2026-03-07 01:26:57.466976,2.98,10.52,65.42,0,1
2026-03-07 01:27:02.466976,2.98,10.43,65.56,0,1
2026-03-07 01:27:07.466976,3.0,10.43,65.59,0,1
2026-03-07 01:27:12.466976,3.0,10.49,65.51,0,1
2026-03-07 01:27:17.466976,3.0,10.3,65.55,0,1
2026-03-07 01:27:22.466976,3.0,10.25,65.61,0,1
2026-03-07 01:27:27.466976,3.0,10.24,65.46,0,1
2026-03-07 01:27:32.466976,2.97,10.32,65.2,0,1
2026-03-07 01:27:37.466976,2.95,10.44,65.3,0,1
2026-03-07 01:27:42.466976,2.91,10.46,65.44,0,1
2026-03-07 01:27:47.466976,2.91,10.64,65.68,0,1
2026-03-07 01:27:52.466976,2.9,10.76,65.53,0,1
2026-03-07 01:27:57.466976,2.94,10.77,65.69,0,1
2026-03-07 01:28:02.466976,2.93,10.68,65.75,0,1
2026-03-07 01:28:07.466976,2.92,10.67,65.53,0,1
2026-03-07 01:28:12.466976,2.94,10.66,65.31,0,1
2026-03-07 01:28:17.466976,2.89,10.54,65.45,0,1
2026-03-07 01:28:22.466976,2.84,10.61,83.98,0,1
2026-03-07 01:28:27.466976,2.82,10.61,84.01,0,1
2026-03-07 01:28:32.466976,2.77,10.73,84.21,0,1
2026-03-07 01:28:37.466976,2.79,10.91,84.45,0,1
2026-03-07 01:28:42.466976,2.74,10.84,84.51,0,1
2026-03-07 01:28:47.466976,2.77,10.85,84.55,0,1
2026-03-07 01:28:52.466976,2.79,11.01,84.53,0,1
2026-03-07 01:28:57.466976,2.83,11.08,107.76,0,1
2026-03-07 01:29:02.466976,2.84,10.89,107.55,0,1
2026-03-07 01:29:07.466976,2.84,11.09,107.66,0,1
2026-03-07 01:29:12.466976,2.86,11.26,107.7,0,1
2026-03-07 01:29:17.466976,2.89,11.12,107.88,1,1
2026-03-07 01:29:22.466976,2.91,10.96,108.07,0,1
2026-03-07 01:29:27.466976,2.93,11.09,108.17,0,1
2026-03-07 01:29:32.466976,2.96,11.03,107.94,0,1
2026-03-07 01:29:37.466976,2.99,10.94,108.11,0,1
2026-03-07 01:29:42.466976,3.0,10.97,108.16,0,1
2026-03-07 01:29:47.466976,3.0,11.13,108.37,0,1
2026-03-07 01:29:52.466976,2.98,11.0,108.64,0,1
2026-03-07 01:29:57.466976,2.97,11.09,108.47,0,1
2026-03-07 01:30:02.466976,2.97,11.01,121.84,0,1
2026-03-07 01:30:07.466976,2.94,11.09,121.63,0,1
2026-03-07 01:30:12.466976,2.91,10.92,121.47,0,1
2026-03-07 01:30:17.466976,2.86,10.77,121.58,0,1
2026-03-07 01:30:22.466976,2.91,10.78,121.7,0,1
2026-03-07 01:30:27.466976,2.87,10.91,121.88,0,1
2026-03-07 01:30:32.466976,4.02,10.72,122.11,0,1
2026-03-07 01:30:37.466976,3.0,10.68,122.4,0,1
2026-03-07 01:30:42.466976,2.96,10.58,122.22,0,1
2026-03-07 01:30:47.466976,3.0,10.68,122.13,0,1
2026-03-07 01:30:52.466976,3.0,10.82,121.99,0,1
2026-03-07 01:30:57.466976,2.99,10.7,122.05,0,1
2026-03-07 01:31:02.466976,2.99,10.58,121.79,0,1
2026-03-07 01:31:07.466976,4.4,10.77,121.65,0,1
2026-03-07 01:31:12.466976,3.0,10.86,121.41,0,1
2026-03-07 01:31:17.466976,2.98,10.8,121.37,0,1
2026-03-07 01:31:22.466976,3.0,10.91,121.18,0,1
2026-03-07 01:31:27.466976,2.99,10.8,121.21,0,1
2026-03-07 01:31:32.466976,2.99,10.91,121.02,0,1
2026-03-07 01:31:37.466976,3.0,11.02,121.18,0,1
2026-03-07 01:31:42.466976,2.98,10.89,121.43,0,1
2026-03-07 01:31:47.466976,2.95,10.76,121.42,0,1
2026-03-07 01:31:52.466976,2.93,10.95,121.64,0,1
2026-03-07 01:31:57.466976,2.92,11.02,121.86,0,1
2026-03-07 01:32:02.466976,2.95,10.96,122.03,0,1
2026-03-07 01:32:07.466976,2.94,10.94,122.22,0,1
2026-03-07 01:32:12.466976,2.93,11.07,122.25,0,1
2026-03-07 01:32:17.466976,2.98,11.01,122.15,0,1
2026-03-07 01:32:22.466976,3.0,10.95,121.9,0,1
2026-03-07 01:32:27.466976,2.99,10.9,122.09,0,1
2026-03-07 01:32:32.466976,2.99,10.76,121.91,0,1
2026-03-07 01:32:37.466976,2.98,10.57,121.83,0,1
2026-03-07 01:32:42.466976,2.97,10.59,121.66,0,1
2026-03-07 01:32:47.466976,3.0,10.67,121.84,0,1
2026-03-07 01:32:52.466976,2.98,10.77,122.13,0,1
2026-03-07 01:32:57.466976,2.95,10.83,122.17,0,1
2026-03-07 01:33:02.466976,2.93,10.77,122.44,0,1
2026-03-07 01:33:07.466976,2.91,10.83,122.68,0,1
2026-03-07 01:33:12.466976,2.86,10.95,122.9,0,1
2026-03-07 01:33:17.466976,2.89,11.05,123.15,0,1
2026-03-07 01:33:22.466976,2.86,11.2,123.17,1,1
2026-03-07 01:33:27.466976,2.87,11.27,123.3,0,1
2026-03-07 01:33:32.466976,2.86,11.11,123.52,0,1
2026-03-07 01:33:37.466976,2.87,10.92,123.23,0,1
2026-03-07 01:33:42.466976,2.86,10.81,145.75,0,1
2026-03-07 01:33:47.466976,2.84,10.67,127.0,0,1
2026-03-07 01:33:52.466976,2.84,10.84,127.0,0,1
2026-03-07 01:33:57.466976,2.89,10.79,126.78,0,1
2026-03-07 01:34:02.466976,2.92,10.84,126.75,0,1
2026-03-07 01:34:07.466976,2.88,10.75,126.97,0,1
2026-03-07 01:34:12.466976,2.88,10.58,126.73,0,1
2026-03-07 01:34:17.466976,2.84,10.59,126.93,0,1
2026-03-07 01:34:22.466976,2.87,10.76,126.68,1,1
2026-03-07 01:34:27.466976,2.9,10.71,126.62,0,1
2026-03-07 01:34:32.466976,2.89,10.66,126.57,0,1
2026-03-07 01:34:37.466976,2.88,10.51,126.86,0,1
2026-03-07 01:34:42.466976,2.9,10.36,127.0,0,1
2026-03-07 01:34:47.466976,2.89,10.22,127.0,0,1
2026-03-07 01:34:52.466976,2.94,10.22,127.0,0,1
2026-03-07 01:34:57.466976,2.95,10.06,126.76,0,1
2026-03-07 01:35:02.466976,2.9,10.14,126.76,0,1
2026-03-07 01:35:07.466976,2.86,10.31,126.86,0,1
2026-03-07 01:35:12.466976,2.86,10.47,126.75,0,1
2026-03-07 01:35:17.466976,2.91,10.39,126.75,0,1
2026-03-07 01:35:22.466976,2.96,10.51,126.79,0,1
2026-03-07 01:35:27.466976,2.93,10.62,126.98,0,1
2026-03-07 01:35:32.466976,2.95,10.76,127.0,0,1
2026-03-07 01:35:37.466976,4.32,10.74,127.0,0,1
2026-03-07 01:35:42.466976,3.0,10.7,127.0,0,1
2026-03-07 01:35:47.466976,2.97,10.54,147.31,0,1
2026-03-07 01:35:52.466976,3.0,10.58,127.0,1,1
2026-03-07 01:35:57.466976,2.98,10.65,127.0,0,1
2026-03-07 01:36:02.466976,2.97,10.7,126.79,0,1
2026-03-07 01:36:07.466976,2.97,10.73,126.64,0,1
2026-03-07 01:36:12.466976,2.96,10.72,126.46,0,1
2026-03-07 01:36:17.466976,2.95,10.66,126.45,0,1
2026-03-07 01:36:22.466976,3.0,10.48,126.52,0,1
2026-03-07 01:36:27.466976,2.99,10.6,126.43,0,1
2026-03-07 01:36:32.466976,2.95,10.54,145.65,0,1
2026-03-07 01:36:37.466976,2.96,10.66,127.0,0,1
2026-03-07 01:36:42.466976,3.0,10.76,126.94,0,1
2026-03-07 01:36:47.466976,3.0,10.58,127.0,0,1
2026-03-07 01:36:52.466976,3.95,10.61,127.0,0,1
2026-03-07 01:36:57.466976,3.0,10.49,126.71,0,1
2026-03-07 01:37:02.466976,3.0,10.65,126.51,0,1
2026-03-07 01:37:07.466976,2.99,10.74,126.75,0,1
2026-03-07 01:37:12.466976,2.96,10.7,126.64,0,1
2026-03-07 01:37:17.466976,2.97,10.74,126.8,0,1
2026-03-07 01:37:22.466976,4.27,10.67,126.88,0,1
2026-03-07 01:37:27.466976,3.0,10.77,127.0,1,1
2026-03-07 01:37:32.466976,2.99,10.91,127.0,0,1
2026-03-07 01:37:37.466976,3.0,10.76,126.99,0,1
2026-03-07 01:37:42.466976,2.95,10.6,126.84,0,1
2026-03-07 01:37:47.466976,2.95,10.56,126.59,0,1
2026-03-07 01:37:52.466976,2.98,10.5,126.76,0,1
2026-03-07 01:37:57.466976,2.95,10.53,126.5,0,1
2026-03-07 01:38:02.466976,2.92,10.43,126.46,1,1
2026-03-07 01:38:07.466976,2.91,10.42,126.42,0,1
2026-03-07 01:38:12.466976,2.94,10.27,126.54,0,1
2026-03-07 01:38:17.466976,2.98,10.19,126.58,0,1
2026-03-07 01:38:22.466976,3.0,10.29,126.51,0,1
2026-03-07 01:38:27.466976,3.0,10.45,126.22,0,1
2026-03-07 01:38:32.466976,3.0,10.52,126.45,0,1
2026-03-07 01:38:37.466976,2.98,10.71,126.5,0,1
2026-03-07 01:38:42.466976,3.0,10.58,150.1,0,1
2026-03-07 01:38:47.466976,3.0,10.47,127.0,0,1
2026-03-07 01:38:52.466976,3.0,10.52,127.0,0,1
2026-03-07 01:38:57.466976,2.97,10.56,126.88,0,1
2026-03-07 01:39:02.466976,2.94,10.38,151.74,0,1
2026-03-07 01:39:07.466976,2.95,10.4,141.48,0,1
2026-03-07 01:39:12.466976,2.96,10.41,127.0,0,1
2026-03-07 01:39:17.466976,2.93,10.32,126.95,0,1
2026-03-07 01:39:22.466976,2.93,10.17,127.0,0,1
2026-03-07 01:39:27.466976,2.92,10.07,127.0,0,1
2026-03-07 01:39:32.466976,2.88,9.98,127.0,0,1
2026-03-07 01:39:37.466976,2.84,10.12,127.0,0,1
2026-03-07 01:39:42.466976,2.89,10.03,126.84,0,1
2026-03-07 01:39:47.466976,2.86,9.92,126.91,0,1
2026-03-07 01:39:52.466976,2.84,9.79,126.99,0,1
2026-03-07 01:39:57.466976,2.79,9.78,126.82,0,1
2026-03-07 01:40:02.466976,2.75,9.87,126.59,1,1
2026-03-07 01:40:07.466976,2.74,9.89,126.45,1,1
2026-03-07 01:40:12.466976,2.78,9.86,126.32,1,1
2026-03-07 01:40:17.466976,2.77,9.7,126.32,0,1
2026-03-07 01:40:22.466976,2.78,9.79,126.42,0,1
2026-03-07 01:40:27.466976,2.74,9.75,126.44,0,1
2026-03-07 01:40:32.466976,2.75,9.91,126.63,0,1
2026-03-07 01:40:37.466976,2.75,9.83,149.06,0,1
2026-03-07 01:40:42.466976,2.77,9.75,127.0,1,1
2026-03-07 01:40:47.466976,2.76,9.78,127.0,0,1
2026-03-07 01:40:52.466976,2.77,9.79,127.0,0,1
2026-03-07 01:40:57.466976,2.8,9.77,127.0,0,1
2026-03-07 01:41:02.466976,2.75,9.9,127.0,0,1
2026-03-07 01:41:07.466976,2.79,9.79,127.0,0,1
2026-03-07 01:41:12.466976,2.82,9.89,127.0,0,1
2026-03-07 01:41:17.466976,2.78,9.96,126.88,0,1
2026-03-07 01:41:22.466976,2.83,9.86,126.89,0,1
2026-03-07 01:41:27.466976,2.86,10.03,127.0,0,1
2026-03-07 01:41:32.466976,2.89,10.04,126.73,0,1
2026-03-07 01:41:37.466976,2.9,10.05,126.98,0,1
2026-03-07 01:41:42.466976,2.94,10.01,127.0,0,1
2026-03-07 01:41:47.466976,2.89,9.84,126.78,0,1
2026-03-07 01:41:52.466976,3.97,9.88,126.96,0,1
2026-03-07 01:41:57.466976,3.0,10.04,127.0,0,1
2026-03-07 01:42:02.466976,3.0,9.94,126.8,0,1
2026-03-07 01:42:07.466976,2.99,9.8,126.69,0,1
2026-03-07 01:42:12.466976,2.98,9.79,126.84,0,1
2026-03-07 01:42:17.466976,2.95,9.87,126.56,0,1
2026-03-07 01:42:22.466976,2.97,9.96,126.29,0,1
2026-03-07 01:42:27.466976,4.17,9.98,126.35,0,1
2026-03-07 01:42:32.466976,3.0,10.16,126.2,0,1
2026-03-07 01:42:37.466976,3.0,10.2,126.07,0,1
2026-03-07 01:42:42.466976,2.96,10.26,125.92,0,1
2026-03-07 01:42:47.466976,2.92,10.09,125.99,0,1
2026-03-07 01:42:52.466976,2.88,10.11,126.05,0,1
2026-03-07 01:42:57.466976,3.88,10.29,126.06,0,1
2026-03-07 01:43:02.466976,3.0,10.19,125.98,0,1
2026-03-07 01:43:07.466976,3.0,10.3,125.79,0,1
2026-03-07 01:43:12.466976,2.96,10.42,125.75,0,1
2026-03-07 01:43:17.466976,3.0,10.44,126.01,1,1
2026-03-07 01:43:22.466976,3.0,10.55,126.25,0,1
2026-03-07 01:43:27.466976,2.96,10.72,126.06,0,1
2026-03-07 01:43:32.466976,2.94,10.82,126.2,0,1
2026-03-07 01:43:37.466976,2.92,10.73,126.42,0,1
2026-03-07 01:43:42.466976,2.92,10.89,126.66,0,1
2026-03-07 01:43:47.466976,2.94,10.78,126.53,0,1
2026-03-07 01:43:52.466976,2.97,10.75,126.38,1,1
2026-03-07 01:43:57.466976,3.0,10.91,126.1,0,1
2026-03-07 01:44:02.466976,2.98,11.04,126.02,0,1
2026-03-07 01:44:07.466976,2.97,11.03,125.9,0,1
2026-03-07 01:44:12.466976,2.97,11.2,125.69,0,1
2026-03-07 01:44:17.466976,2.94,11.04,125.84,0,1
2026-03-07 01:44:22.466976,2.94,11.11,125.71,0,1
2026-03-07 01:44:27.466976,2.97,10.95,125.66,1,1
2026-03-07 01:44:32.466976,2.97,10.82,125.7,0,1
2026-03-07 01:44:37.466976,3.0,11.02,125.5,0,1
2026-03-07 01:44:42.466976,3.0,10.9,125.39,0,1
2026-03-07 01:44:47.466976,3.0,11.03,125.09,0,1
2026-03-07 01:44:52.466976,3.0,10.9,125.27,0,1
2026-03-07 01:44:57.466976,2.97,11.08,125.51,0,1
2026-03-07 01:45:02.466976,2.92,11.1,125.56,0,1
2026-03-07 01:45:07.466976,2.93,10.92,125.29,1,1
2026-03-07 01:45:12.466976,2.95,10.91,125.1,0,1
2026-03-07 01:45:17.466976,2.96,10.81,124.81,0,1
2026-03-07 01:45:22.466976,2.93,10.77,124.73,0,1
2026-03-07 01:45:27.466976,2.92,10.85,124.74,0,1
2026-03-07 01:45:32.466976,2.89,10.94,124.96,0,1
2026-03-07 01:45:37.466976,2.91,11.03,124.7,0,1
2026-03-07 01:45:42.466976,2.89,10.99,124.88,0,1
2026-03-07 01:45:47.466976,2.92,10.8,125.14,0,1
2026-03-07 01:45:52.466976,2.88,10.85,125.28,0,1
2026-03-07 01:45:57.466976,2.92,11.03,125.21,0,1
2026-03-07 01:46:02.466976,2.94,10.84,125.38,0,1
2026-03-07 01:46:07.466976,2.92,10.99,125.66,0,1
2026-03-07 01:46:12.466976,2.92,10.85,125.4,0,1
2026-03-07 01:46:17.466976,2.88,10.71,125.21,0,1
2026-03-07 01:46:22.466976,2.84,10.68,124.97,0,1
2026-03-07 01:46:27.466976,2.85,10.58,124.96,0,1
2026-03-07 01:46:32.466976,2.86,10.55,125.16,0,1
2026-03-07 01:46:37.466976,2.82,10.63,125.38,0,1
2026-03-07 01:46:42.466976,2.86,10.48,125.43,0,1
2026-03-07 01:46:47.466976,2.89,10.5,125.17,0,1
2026-03-07 01:46:52.466976,2.93,10.4,125.45,0,1
2026-03-07 01:46:57.466976,2.94,10.59,125.22,0,1
2026-03-07 01:47:02.466976,2.97,10.63,125.43,0,1
2026-03-07 01:47:07.466976,2.99,10.74,125.24,0,1
2026-03-07 01:47:12.466976,2.98,10.69,125.35,0,1
2026-03-07 01:47:17.466976,2.98,10.65,125.52,0,1
2026-03-07 01:47:22.466976,2.94,10.69,125.68,0,1
2026-03-07 01:47:27.466976,2.91,10.66,125.55,0,1
2026-03-07 01:47:32.466976,2.9,10.8,125.52,0,1
2026-03-07 01:47:37.466976,2.94,10.7,125.38,0,1
2026-03-07 01:47:42.466976,2.98,10.53,125.56,0,1
2026-03-07 01:47:47.466976,2.95,10.69,125.59,0,1
2026-03-07 01:47:52.466976,2.99,10.79,125.65,0,1
2026-03-07 01:47:57.466976,2.95,10.79,125.43,0,1
2026-03-07 01:48:02.466976,2.92,10.63,125.36,0,1
2026-03-07 01:48:07.466976,2.89,10.68,125.35,0,1
2026-03-07 01:48:12.466976,2.88,10.77,125.63,0,1
2026-03-07 01:48:17.466976,2.91,10.78,125.58,0,1
2026-03-07 01:48:22.466976,2.92,10.59,125.86,0,1
2026-03-07 01:48:27.466976,2.95,10.53,125.58,0,1
2026-03-07 01:48:32.466976,2.92,10.69,125.5,0,1
2026-03-07 01:48:37.466976,2.88,10.66,125.63,0,1
2026-03-07 01:48:42.466976,2.89,10.47,125.48,0,1
2026-03-07 01:48:47.466976,2.89,10.3,125.59,0,1
2026-03-07 01:48:52.466976,2.88,10.19,125.65,0,1
2026-03-07 01:48:57.466976,2.9,10.17,125.76,0,1
2026-03-07 01:49:02.466976,4.27,10.19,125.87,0,1
2026-03-07 01:49:07.466976,3.0,10.19,125.87,1,1
2026-03-07 01:49:12.466976,3.0,10.28,125.71,0,1
2026-03-07 01:49:17.466976,3.0,10.35,125.89,0,1
2026-03-07 01:49:22.466976,3.0,10.46,126.15,0,1
2026-03-07 01:49:27.466976,2.96,10.61,125.93,0,1
2026-03-07 01:49:32.466976,2.92,10.7,125.75,0,1
2026-03-07 01:49:37.466976,2.88,10.58,125.91,0,1
2026-03-07 01:49:42.466976,2.88,10.54,125.75,0,1
2026-03-07 01:49:47.466976,2.93,10.51,125.68,0,1
2026-03-07 01:49:52.466976,2.88,10.35,125.4,0,1
2026-03-07 01:49:57.466976,2.85,10.46,125.63,0,1
2026-03-07 01:50:02.466976,2.83,10.58,125.76,0,1
2026-03-07 01:50:07.466976,2.87,10.55,125.87,0,1
2026-03-07 01:50:12.466976,2.89,10.58,125.69,0,1
2026-03-07 01:50:17.466976,2.9,10.57,125.86,0,1
2026-03-07 01:50:22.466976,2.9,10.51,147.46,0,1
2026-03-07 01:50:27.466976,2.89,10.31,127.0,0,1
2026-03-07 01:50:32.466976,2.9,10.33,127.0,0,1
2026-03-07 01:50:37.466976,2.92,10.46,126.81,0,1
2026-03-07 01:50:42.466976,2.91,10.27,126.59,0,1
2026-03-07 01:50:47.466976,2.92,10.08,126.63,0,1
2026-03-07 01:50:52.466976,2.91,9.93,126.7,0,1
2026-03-07 01:50:57.466976,2.92,9.84,126.44,0,1
2026-03-07 01:51:02.466976,2.93,9.76,126.29,0,1
2026-03-07 01:51:07.466976,2.95,9.67,126.13,0,1
2026-03-07 01:51:12.466976,2.96,9.61,126.14,0,1
2026-03-07 01:51:17.466976,2.97,9.63,126.13,0,1
2026-03-07 01:51:22.466976,2.94,9.76,126.43,0,1
2026-03-07 01:51:27.466976,2.93,9.95,126.64,0,1
2026-03-07 01:51:32.466976,2.98,10.03,126.78,0,1
2026-03-07 01:51:37.466976,3.0,10.11,126.7,0,1
2026-03-07 01:51:42.466976,2.96,9.99,126.72,0,1
2026-03-07 01:51:47.466976,2.97,9.88,126.91,0,1
2026-03-07 01:51:52.466976,2.98,10.01,126.61,0,1
2026-03-07 01:51:57.466976,3.0,10.11,145.09,0,1
2026-03-07 01:52:02.466976,3.0,9.99,127.0,0,1
2026-03-07 01:52:07.466976,3.0,9.84,126.98,0,1
2026-03-07 01:52:12.466976,3.0,9.67,126.74,0,1
2026-03-07 01:52:17.466976,2.99,9.78,126.57,0,1
2026-03-07 01:52:22.466976,3.0,9.74,126.28,0,1
2026-03-07 01:52:27.466976,3.0,9.82,126.03,0,1
2026-03-07 01:52:32.466976,3.0,10.01,126.31,0,1
2026-03-07 01:52:37.466976,2.98,9.87,126.14,0,1
2026-03-07 01:52:42.466976,3.0,9.71,126.17,0,1
2026-03-07 01:52:47.466976,2.96,9.91,138.26,0,1
2026-03-07 01:52:52.466976,2.97,9.72,127.0,0,1
2026-03-07 01:52:57.466976,2.98,9.88,144.4,0,1
2026-03-07 01:53:02.466976,3.0,9.97,127.0,0,1
