timestamp,current,voltage,temperature,vibration,label
2026-03-10 15:01:30.134603,-13.69,11.76,34.23,0,1
2026-03-10 15:01:35.134603,-13.36,0.0,32.0,0,0
2026-03-10 15:01:40.134603,-13.41,10.77,37.36,0,1
2026-03-10 15:01:45.134603,-13.57,11.67,36.88,0,1
2026-03-10 15:01:50.134603,-13.37,11.31,34.73,0,1
2026-03-10 15:01:55.134603,-12.8,14.66,40.54,1,2
2026-03-10 15:02:00.134603,-12.89,16.28,46.24,1,2
2026-03-10 15:02:05.134603,-12.75,14.03,38.55,1,2
2026-03-10 15:02:10.134603,-13.9,0.0,32.0,0,0
2026-03-10 15:02:15.134603,-13.33,10.39,34.68,0,1
2026-03-10 15:02:20.134603,-12.86,16.91,35.77,1,2
2026-03-10 15:02:25.134603,-13.11,17.29,45.85,1,2
2026-03-10 15:02:30.134603,-13.24,15.97,39.45,1,2
2026-03-10 15:02:35.134603,-13.22,0.0,32.0,0,0
2026-03-10 15:02:40.134603,-13.27,14.13,45.25,1,2
2026-03-10 15:02:45.134603,-13.6,9.88,34.85,0,1
2026-03-10 15:02:50.134603,-12.78,17.36,48.07,1,2
2026-03-10 15:02:55.134603,-12.99,17.16,37.82,1,2
2026-03-10 15:03:00.134603,-13.56,9.91,32.88,0,1
2026-03-10 15:03:05.134603,-13.55,9.41,34.26,0,1
2026-03-10 15:03:10.134603,-13.54,0.0,32.0,0,0
2026-03-10 15:03:15.134603,-13.61,11.16,31.3,0,1
2026-03-10 15:03:20.134603,-13.96,0.0,32.0,0,0
2026-03-10 15:03:25.134603,-13.32,0.0,32.0,0,0
2026-03-10 15:03:30.134603,-13.67,0.0,32.0,0,0
2026-03-10 15:03:35.134603,-13.6,9.53,31.58,0,1
2026-03-10 15:03:40.134603,-13.06,17.96,37.15,1,2
2026-03-10 15:03:45.134603,-13.11,13.67,44.88,1,2
2026-03-10 15:03:50.134603,-12.75,13.33,42.14,1,2
2026-03-10 15:03:55.134603,-13.66,0.0,32.0,0,0
2026-03-10 15:04:00.134603,-13.61,10.53,30.69,0,1
2026-03-10 15:04:05.134603,-12.81,13.07,35.04,1,2
2026-03-10 15:04:10.134603,-13.84,0.0,32.0,0,0
2026-03-10 15:04:15.134603,-12.96,14.83,46.68,1,2
2026-03-10 15:04:20.134603,-13.27,0.0,32.0,0,0
2026-03-10 15:04:25.134603,-13.61,11.8,32.55,0,1
2026-03-10 15:04:30.134603,-12.86,15.19,46.7,1,2
2026-03-10 15:04:35.134603,-13.7,11.71,36.55,0,1
2026-03-10 15:04:40.134603,-13.83,0.0,32.0,0,0
2026-03-10 15:04:45.134603,-12.84,13.28,46.94,1,2
2026-03-10 15:04:50.134603,-13.53,10.12,30.67,0,1
2026-03-10 15:04:55.134603,-13.45,10.51,36.67,0,1
2026-03-10 15:05:00.134603,-13.28,15.8,47.52,1,2
2026-03-10 15:05:05.134603,-13.0,16.05,43.84,1,2
2026-03-10 15:05:10.134603,-13.82,0.0,32.0,0,0
2026-03-10 15:05:15.134603,-13.63,0.0,32.0,0,0
2026-03-10 15:05:20.134603,-13.48,9.12,35.84,0,1
2026-03-10 15:05:25.134603,-13.69,10.07,39.44,0,1
2026-03-10 15:05:30.134603,-13.35,10.24,31.33,0,1
2026-03-10 15:05:35.134603,-12.96,15.72,40.34,1,2
2026-03-10 15:05:40.134603,-13.99,0.0,32.0,0,0
2026-03-10 15:05:45.134603,-13.31,11.17,30.67,0,1
2026-03-10 15:05:50.134603,-13.5,0.0,32.0,0,0
2026-03-10 15:05:55.134603,-13.35,0.0,32.0,0,0
2026-03-10 15:06:00.134603,-13.51,10.29,36.57,0,1
2026-03-10 15:06:05.134603,-13.48,9.62,32.2,0,1
2026-03-10 15:06:10.134603,-13.02,13.78,37.35,1,2
2026-03-10 15:06:15.134603,-13.6,10.8,38.3,0,1
2026-03-10 15:06:20.134603,-13.49,9.68,33.06,0,1
2026-03-10 15:06:25.134603,-12.97,17.05,46.58,1,2
2026-03-10 15:06:30.134603,-12.99,13.44,39.62,1,2
2026-03-10 15:06:35.134603,-13.13,16.73,41.49,1,2
2026-03-10 15:06:40.134603,-13.6,0.0,32.0,0,0
2026-03-10 15:06:45.134603,-13.64,10.52,33.25,0,1
2026-03-10 15:06:50.134603,-13.26,14.51,50.21,1,2
2026-03-10 15:06:55.134603,-13.33,11.11,34.42,0,1
2026-03-10 15:07:00.134603,-13.33,11.89,38.42,0,1
2026-03-10 15:07:05.134603,-13.53,0.0,32.0,0,0
2026-03-10 15:07:10.134603,-13.29,0.0,32.0,0,0
2026-03-10 15:07:15.134603,-13.26,0.0,32.0,0,0
2026-03-10 15:07:20.134603,-13.31,0.0,32.0,0,0
2026-03-10 15:07:25.134603,-13.63,9.55,31.76,0,1
2026-03-10 15:07:30.134603,-13.34,10.92,34.31,0,1
2026-03-10 15:07:35.134603,-13.63,11.8,30.01,0,1
2026-03-10 15:07:40.134603,-12.91,16.49,48.24,1,2
2026-03-10 15:07:45.134603,-13.68,0.0,32.0,0,0
2026-03-10 15:07:50.134603,-13.08,0.0,32.0,0,0
2026-03-10 15:07:55.134603,-12.77,13.38,37.12,1,2
2026-03-10 15:08:00.134603,-13.18,13.48,48.88,1,2
2026-03-10 15:08:05.134603,-13.65,9.69,35.45,0,1
2026-03-10 15:08:10.134603,-13.56,9.65,33.13,0,1
2026-03-10 15:08:15.134603,-13.59,0.0,32.0,0,0
2026-03-10 15:08:20.134603,-13.65,11.18,36.68,0,1
2026-03-10 15:08:25.134603,-12.8,17.68,35.16,1,2
2026-03-10 15:08:30.134603,-13.25,15.8,48.34,1,2
2026-03-10 15:08:35.134603,-12.99,13.37,49.65,1,2
2026-03-10 15:08:40.134603,-13.51,10.05,35.88,0,1
2026-03-10 15:08:45.134603,-13.01,0.0,32.0,0,0
2026-03-10 15:08:50.134603,-13.05,0.0,32.0,0,0
2026-03-10 15:08:55.134603,-13.31,11.91,33.24,0,1
2026-03-10 15:09:00.134603,-12.72,16.36,37.55,1,2
2026-03-10 15:09:05.134603,-13.52,11.74,39.1,0,1
2026-03-10 15:09:10.134603,-13.51,9.35,35.62,0,1
2026-03-10 15:09:15.134603,-13.07,15.44,51.87,1,2
2026-03-10 15:09:20.134603,-13.82,0.0,32.0,0,0
2026-03-10 15:09:25.134603,-12.84,17.42,45.91,1,2
2026-03-10 15:09:30.134603,-13.91,0.0,32.0,0,0
2026-03-10 15:09:35.134603,-13.01,0.0,32.0,0,0
2026-03-10 15:09:40.134603,-13.41,11.92,39.17,0,1
2026-03-10 15:09:45.134603,-12.87,13.42,42.22,1,2
2026-03-10 15:09:50.134603,-13.02,14.69,40.82,1,2
2026-03-10 15:09:55.134603,-13.45,11.61,37.71,0,1
2026-03-10 15:10:00.134603,-13.34,9.68,38.7,0,1
2026-03-10 15:10:05.134603,-13.67,11.91,32.23,0,1
2026-03-10 15:10:10.134603,-13.33,0.0,32.0,0,0
2026-03-10 15:10:15.134603,-13.02,0.0,32.0,0,0
2026-03-10 15:10:20.134603,-13.45,9.31,38.0,0,1
2026-03-10 15:10:25.134603,-13.59,11.06,31.73,0,1
2026-03-10 15:10:30.134603,-13.05,17.72,54.94,1,2
2026-03-10 15:10:35.134603,-13.14,14.47,40.02,1,2
2026-03-10 15:10:40.134603,-13.54,11.03,32.85,0,1
2026-03-10 15:10:45.134603,-13.89,0.0,32.0,0,0
2026-03-10 15:10:50.134603,-13.62,9.53,33.35,0,1
2026-03-10 15:10:55.134603,-13.68,9.27,30.26,0,1
2026-03-10 15:11:00.134603,-13.16,17.49,35.03,1,2
2026-03-10 15:11:05.134603,-13.11,14.73,49.25,1,2
2026-03-10 15:11:10.134603,-12.82,15.66,48.15,1,2
2026-03-10 15:11:15.134603,-13.07,0.0,32.0,0,0
2026-03-10 15:11:20.134603,-13.63,10.2,31.46,0,1
2026-03-10 15:11:25.134603,-13.55,11.15,35.32,0,1
2026-03-10 15:11:30.134603,-13.27,14.67,44.45,1,2
2026-03-10 15:11:35.134603,-13.35,0.0,32.0,0,0
2026-03-10 15:11:40.134603,-13.13,13.39,47.29,1,2
2026-03-10 15:11:45.134603,-13.43,11.72,37.42,0,1
2026-03-10 15:11:50.134603,-13.2,0.0,32.0,0,0
2026-03-10 15:11:55.134603,-12.84,15.39,46.61,1,2
2026-03-10 15:12:00.134603,-12.97,17.9,51.18,1,2
2026-03-10 15:12:05.134603,-13.29,0.0,32.0,0,0
2026-03-10 15:12:10.134603,-12.93,13.48,51.34,1,2
2026-03-10 15:12:15.134603,-13.38,9.48,35.94,0,1
2026-03-10 15:12:20.134603,-13.37,0.0,32.0,0,0
2026-03-10 15:12:25.134603,-13.95,0.0,32.0,0,0
2026-03-10 15:12:30.134603,-13.06,17.14,54.02,1,2
2026-03-10 15:12:35.134603,-13.41,9.39,30.86,0,1
2026-03-10 15:12:40.134603,-13.41,11.08,39.78,0,1
2026-03-10 15:12:45.134603,-13.64,11.47,31.92,0,1
2026-03-10 15:12:50.134603,-13.62,9.54,30.47,0,1
2026-03-10 15:12:55.134603,-13.15,14.58,39.92,1,2
2026-03-10 15:13:00.134603,-13.59,0.0,32.0,0,0
2026-03-10 15:13:05.134603,-12.9,17.86,42.32,1,2
2026-03-10 15:13:10.134603,-13.07,17.05,51.41,1,2
2026-03-10 15:13:15.134603,-13.29,13.58,43.56,1,2
2026-03-10 15:13:20.134603,-13.57,0.0,32.0,0,0
2026-03-10 15:13:25.134603,-13.32,10.47,37.72,0,1
2026-03-10 15:13:30.134603,-12.8,17.8,37.19,1,2
2026-03-10 15:13:35.134603,-13.76,0.0,32.0,0,0
2026-03-10 15:13:40.134603,-13.6,9.38,39.73,0,1
2026-03-10 15:13:45.134603,-12.99,17.85,51.32,1,2
2026-03-10 15:13:50.134603,-13.39,11.3,38.27,0,1
2026-03-10 15:13:55.134603,-13.01,16.59,40.82,1,2
2026-03-10 15:14:00.134603,-13.63,0.0,32.0,0,0
2026-03-10 15:14:05.134603,-13.74,0.0,32.0,0,0
2026-03-10 15:14:10.134603,-13.16,14.51,35.78,1,2
2026-03-10 15:14:15.134603,-12.89,17.46,45.16,1,2
2026-03-10 15:14:20.134603,-13.11,13.23,42.15,1,2
2026-03-10 15:14:25.134603,-13.01,16.7,39.59,1,2
2026-03-10 15:14:30.134603,-13.88,0.0,32.0,0,0
2026-03-10 15:14:35.134603,-12.8,17.06,52.64,1,2
2026-03-10 15:14:40.134603,-13.52,11.94,38.36,0,1
2026-03-10 15:14:45.134603,-13.19,0.0,32.0,0,0
2026-03-10 15:14:50.134603,-13.04,17.95,43.88,1,2
2026-03-10 15:14:55.134603,-13.43,10.63,34.7,0,1
2026-03-10 15:15:00.134603,-13.35,10.94,38.27,0,1
2026-03-10 15:15:05.134603,-13.03,14.81,38.93,1,2
2026-03-10 15:15:10.134603,-12.7,16.79,46.45,1,2
2026-03-10 15:15:15.134603,-13.66,10.89,33.26,0,1
2026-03-10 15:15:20.134603,-13.47,9.51,37.79,0,1
2026-03-10 15:15:25.134603,-13.65,10.13,31.44,0,1
2026-03-10 15:15:30.134603,-13.34,0.0,32.0,0,0
2026-03-10 15:15:35.134603,-13.02,17.05,41.41,1,2
2026-03-10 15:15:40.134603,-12.83,17.76,43.99,1,2
2026-03-10 15:15:45.134603,-13.4,10.61,36.66,0,1
2026-03-10 15:15:50.134603,-13.21,14.64,51.63,1,2
2026-03-10 15:15:55.134603,-13.6,11.77,30.24,0,1
2026-03-10 15:16:00.134603,-13.41,10.35,31.05,0,1
2026-03-10 15:16:05.134603,-13.03,0.0,32.0,0,0
2026-03-10 15:16:10.134603,-13.99,0.0,32.0,0,0
2026-03-10 15:16:15.134603,-13.53,11.45,39.53,0,1
2026-03-10 15:16:20.134603,-13.07,13.96,44.44,1,2
2026-03-10 15:16:25.134603,-12.71,15.08,37.53,1,2
2026-03-10 15:16:30.134603,-13.16,16.04,52.71,1,2
2026-03-10 15:16:35.134603,-13.15,0.0,32.0,0,0
2026-03-10 15:16:40.134603,-13.62,11.86,34.3,0,1
2026-03-10 15:16:45.134603,-13.68,11.44,39.33,0,1
2026-03-10 15:16:50.134603,-13.96,0.0,32.0,0,0
2026-03-10 15:16:55.134603,-13.19,0.0,32.0,0,0
2026-03-10 15:17:00.134603,-12.92,14.0,44.55,1,2
2026-03-10 15:17:05.134603,-13.56,0.0,32.0,0,0
2026-03-10 15:17:10.134603,-13.39,10.02,33.82,0,1
2026-03-10 15:17:15.134603,-12.88,14.64,41.54,1,2
2026-03-10 15:17:20.134603,-13.61,0.0,32.0,0,0
2026-03-10 15:17:25.134603,-13.62,9.13,33.07,0,1
2026-03-10 15:17:30.134603,-12.76,15.16,40.47,1,2
2026-03-10 15:17:35.134603,-12.81,15.35,41.58,1,2
2026-03-10 15:17:40.134603,-13.73,0.0,32.0,0,0
2026-03-10 15:17:45.134603,-13.51,11.37,33.48,0,1
2026-03-10 15:17:50.134603,-13.52,11.85,39.74,0,1
2026-03-10 15:17:55.134603,-13.14,0.0,32.0,0,0
2026-03-10 15:18:00.134603,-13.02,0.0,32.0,0,0
2026-03-10 15:18:05.134603,-13.17,13.29,47.83,1,2
2026-03-10 15:18:10.134603,-12.92,13.29,53.74,1,2
2026-03-10 15:18:15.134603,-13.54,9.41,39.57,0,1
2026-03-10 15:18:20.134603,-13.33,11.88,39.06,0,1
2026-03-10 15:18:25.134603,-13.72,0.0,32.0,0,0
2026-03-10 15:18:30.134603,-13.32,10.76,36.64,0,1
2026-03-10 15:18:35.134603,-13.85,0.0,32.0,0,0
2026-03-10 15:18:40.134603,-13.33,0.0,32.0,0,0
2026-03-10 15:18:45.134603,-13.06,0.0,32.0,0,0
2026-03-10 15:18:50.134603,-12.71,16.44,38.66,1,2
2026-03-10 15:18:55.134603,-13.55,10.77,32.43,0,1
2026-03-10 15:19:00.134603,-13.42,0.0,32.0,0,0
2026-03-10 15:19:05.134603,-13.23,0.0,32.0,0,0
2026-03-10 15:19:10.134603,-13.28,17.19,37.7,1,2
2026-03-10 15:19:15.134603,-13.22,0.0,32.0,0,0
2026-03-10 15:19:20.134603,-13.53,10.4,37.97,0,1
2026-03-10 15:19:25.134603,-13.8,0.0,32.0,0,0
2026-03-10 15:19:30.134603,-13.4,0.0,32.0,0,0
2026-03-10 15:19:35.134603,-12.92,14.06,38.56,1,2
2026-03-10 15:19:40.134603,-13.2,13.33,36.39,1,2
2026-03-10 15:19:45.134603,-13.34,11.73,34.1,0,1
2026-03-10 15:19:50.134603,-13.13,16.41,49.57,1,2
2026-03-10 15:19:55.134603,-13.7,0.0,32.0,0,0
2026-03-10 15:20:00.134603,-13.07,0.0,32.0,0,0
2026-03-10 15:20:05.134603,-13.14,0.0,32.0,0,0
2026-03-10 15:20:10.134603,-13.46,9.35,30.63,0,1
2026-03-10 15:20:15.134603,-13.33,9.61,35.35,0,1
2026-03-10 15:20:20.134603,-13.14,0.0,32.0,0,0
2026-03-10 15:20:25.134603,-13.16,16.97,40.56,1,2
2026-03-10 15:20:30.134603,-13.38,0.0,32.0,0,0
2026-03-10 15:20:35.134603,-13.48,11.03,38.59,0,1
2026-03-10 15:20:40.134603,-13.07,13.19,38.76,1,2
2026-03-10 15:20:45.134603,-13.38,9.61,39.22,0,1
2026-03-10 15:20:50.134603,-12.86,17.03,43.54,1,2
2026-03-10 15:20:55.134603,-13.55,10.04,32.56,0,1
2026-03-10 15:21:00.134603,-13.02,13.31,52.19,1,2
2026-03-10 15:21:05.134603,-13.78,0.0,32.0,0,0
2026-03-10 15:21:10.134603,-13.62,0.0,32.0,0,0
2026-03-10 15:21:15.134603,-13.34,11.5,30.51,0,1
2026-03-10 15:21:20.134603,-13.54,11.12,35.83,0,1
2026-03-10 15:21:25.134603,-13.26,13.01,41.56,1,2
2026-03-10 15:21:30.134603,-13.61,10.42,38.14,0,1
2026-03-10 15:21:35.134603,-13.22,14.74,43.16,1,2
2026-03-10 15:21:40.134603,-13.43,0.0,32.0,0,0
2026-03-10 15:21:45.134603,-13.31,10.64,33.16,0,1
2026-03-10 15:21:50.134603,-13.89,0.0,32.0,0,0
2026-03-10 15:21:55.134603,-13.13,0.0,32.0,0,0
2026-03-10 15:22:00.134603,-13.63,11.52,31.23,0,1
2026-03-10 15:22:05.134603,-13.87,0.0,32.0,0,0
2026-03-10 15:22:10.134603,-13.5,0.0,32.0,0,0
2026-03-10 15:22:15.134603,-13.51,0.0,32.0,0,0
2026-03-10 15:22:20.134603,-12.92,15.2,51.79,1,2
2026-03-10 15:22:25.134603,-13.68,11.6,36.59,0,1
2026-03-10 15:22:30.134603,-13.42,11.12,39.59,0,1
2026-03-10 15:22:35.134603,-13.39,9.02,30.51,0,1
2026-03-10 15:22:40.134603,-13.98,0.0,32.0,0,0
2026-03-10 15:22:45.134603,-13.17,0.0,32.0,0,0
2026-03-10 15:22:50.134603,-13.94,0.0,32.0,0,0
2026-03-10 15:22:55.134603,-12.98,14.34,52.76,1,2
2026-03-10 15:23:00.134603,-13.26,0.0,32.0,0,0
2026-03-10 15:23:05.134603,-13.03,16.55,50.39,1,2
2026-03-10 15:23:10.134603,-13.66,0.0,32.0,0,0
2026-03-10 15:23:15.134603,-13.41,11.68,37.4,0,1
2026-03-10 15:23:20.134603,-13.62,11.44,30.65,0,1
2026-03-10 15:23:25.134603,-13.39,11.15,37.14,0,1
2026-03-10 15:23:30.134603,-13.38,0.0,32.0,0,0
2026-03-10 15:23:35.134603,-13.12,0.0,32.0,0,0
2026-03-10 15:23:40.134603,-13.53,0.0,32.0,0,0
2026-03-10 15:23:45.134603,-13.34,0.0,32.0,0,0
2026-03-10 15:23:50.134603,-13.55,9.84,35.15,0,1
2026-03-10 15:23:55.134603,-13.46,0.0,32.0,0,0
2026-03-10 15:24:00.134603,-13.75,0.0,32.0,0,0
2026-03-10 15:24:05.134603,-12.84,15.32,52.12,1,2
2026-03-10 15:24:10.134603,-13.06,0.0,32.0,0,0
2026-03-10 15:24:15.134603,-12.86,13.5,46.05,1,2
2026-03-10 15:24:20.134603,-13.44,0.0,32.0,0,0
2026-03-10 15:24:25.134603,-13.13,0.0,32.0,0,0
2026-03-10 15:24:30.134603,-13.28,17.0,38.44,1,2
2026-03-10 15:24:35.134603,-13.01,14.2,41.4,1,2
2026-03-10 15:24:40.134603,-13.17,14.94,51.31,1,2
2026-03-10 15:24:45.134603,-13.02,16.17,35.26,1,2
2026-03-10 15:24:50.134603,-13.46,9.34,30.34,0,1
2026-03-10 15:24:55.134603,-13.57,0.0,32.0,0,0
2026-03-10 15:25:00.134603,-13.96,0.0,32.0,0,0
2026-03-10 15:25:05.134603,-13.12,17.63,49.48,1,2
2026-03-10 15:25:10.134603,-12.77,15.95,44.89,1,2
2026-03-10 15:25:15.134603,-13.46,9.11,34.98,0,1
2026-03-10 15:25:20.134603,-13.26,0.0,32.0,0,0
2026-03-10 15:25:25.134603,-13.1,14.63,50.62,1,2
2026-03-10 15:25:30.134603,-12.81,16.77,46.68,1,2
2026-03-10 15:25:35.134603,-13.02,0.0,32.0,0,0
2026-03-10 15:25:40.134603,-13.43,10.92,33.91,0,1
2026-03-10 15:25:45.134603,-13.57,9.46,38.6,0,1
2026-03-10 15:25:50.134603,-13.04,14.43,49.53,1,2
2026-03-10 15:25:55.134603,-13.67,10.98,36.33,0,1
2026-03-10 15:26:00.134603,-13.76,0.0,32.0,0,0
2026-03-10 15:26:05.134603,-13.32,9.01,33.43,0,1
2026-03-10 15:26:10.134603,-13.61,9.86,32.53,0,1
2026-03-10 15:26:15.134603,-13.31,10.44,39.47,0,1
2026-03-10 15:26:20.134603,-13.13,15.45,43.0,1,2
2026-03-10 15:26:25.134603,-13.04,14.0,50.18,1,2
2026-03-10 15:26:30.134603,-13.85,0.0,32.0,0,0
2026-03-10 15:26:35.134603,-13.26,0.0,32.0,0,0
2026-03-10 15:26:40.134603,-13.99,0.0,32.0,0,0
2026-03-10 15:26:45.134603,-13.53,0.0,32.0,0,0
2026-03-10 15:26:50.134603,-13.43,10.12,32.79,0,1
2026-03-10 15:26:55.134603,-13.68,10.8,36.94,0,1
2026-03-10 15:27:00.134603,-13.64,10.91,30.44,0,1
2026-03-10 15:27:05.134603,-13.65,9.81,33.04,0,1
2026-03-10 15:27:10.134603,-13.47,0.0,32.0,0,0
2026-03-10 15:27:15.134603,-12.72,14.47,44.06,1,2
2026-03-10 15:27:20.134603,-13.49,9.53,39.46,0,1
2026-03-10 15:27:25.134603,-12.77,17.4,39.62,1,2
2026-03-10 15:27:30.134603,-13.67,0.0,32.0,0,0
2026-03-10 15:27:35.134603,-13.08,14.08,44.8,1,2
2026-03-10 15:27:40.134603,-13.03,13.66,40.27,1,2
2026-03-10 15:27:45.134603,-13.66,9.15,32.38,0,1
2026-03-10 15:27:50.134603,-13.34,0.0,32.0,0,0
2026-03-10 15:27:55.134603,-12.95,16.85,38.26,1,2
2026-03-10 15:28:00.134603,-13.15,13.49,54.77,1,2
2026-03-10 15:28:05.134603,-13.15,0.0,32.0,0,0
2026-03-10 15:28:10.134603,-13.47,0.0,32.0,0,0
2026-03-10 15:28:15.134603,-13.31,9.22,39.03,0,1
2026-03-10 15:28:20.134603,-13.34,0.0,32.0,0,0
2026-03-10 15:28:25.134603,-13.47,10.16,34.11,0,1
2026-03-10 15:28:30.134603,-13.37,10.56,33.98,0,1
2026-03-10 15:28:35.134603,-13.23,0.0,32.0,0,0
2026-03-10 15:28:40.134603,-13.54,9.99,36.04,0,1
2026-03-10 15:28:45.134603,-13.8,0.0,32.0,0,0
2026-03-10 15:28:50.134603,-13.38,11.28,32.24,0,1
2026-03-10 15:28:55.134603,-13.09,0.0,32.0,0,0
2026-03-10 15:29:00.134603,-13.73,0.0,32.0,0,0
2026-03-10 15:29:05.134603,-13.15,0.0,32.0,0,0
2026-03-10 15:29:10.134603,-13.51,0.0,32.0,0,0
2026-03-10 15:29:15.134603,-13.33,9.73,35.71,0,1
2026-03-10 15:29:20.134603,-13.51,10.81,35.73,0,1
2026-03-10 15:29:25.134603,-13.3,9.45,30.21,0,1
2026-03-10 15:29:30.134603,-13.17,13.37,44.71,1,2
2026-03-10 15:29:35.134603,-13.59,9.65,35.88,0,1
2026-03-10 15:29:40.134603,-13.24,15.73,40.24,1,2
2026-03-10 15:29:45.134603,-13.47,10.62,30.16,0,1
2026-03-10 15:29:50.134603,-13.63,0.0,32.0,0,0
2026-03-10 15:29:55.134603,-13.35,0.0,32.0,0,0
2026-03-10 15:30:00.134603,-13.45,0.0,32.0,0,0
2026-03-10 15:30:05.134603,-13.42,0.0,32.0,0,0
2026-03-10 15:30:10.134603,-13.57,0.0,32.0,0,0
2026-03-10 15:30:15.134603,-13.85,0.0,32.0,0,0
2026-03-10 15:30:20.134603,-12.77,15.85,35.01,1,2
2026-03-10 15:30:25.134603,-13.44,10.63,38.18,0,1
2026-03-10 15:30:30.134603,-13.38,11.08,38.78,0,1
2026-03-10 15:30:35.134603,-13.69,11.35,33.34,0,1
2026-03-10 15:30:40.134603,-13.44,10.13,33.05,0,1
2026-03-10 15:30:45.134603,-13.34,11.96,38.0,0,1
2026-03-10 15:30:50.134603,-13.57,11.56,34.23,0,1
2026-03-10 15:30:55.134603,-13.86,0.0,32.0,0,0
2026-03-10 15:31:00.134603,-13.24,0.0,32.0,0,0
2026-03-10 15:31:05.134603,-13.26,14.88,35.23,1,2
2026-03-10 15:31:10.134603,-13.19,0.0,32.0,0,0
2026-03-10 15:31:15.134603,-13.36,0.0,32.0,0,0
2026-03-10 15:31:20.134603,-13.09,0.0,32.0,0,0
2026-03-10 15:31:25.134603,-13.62,0.0,32.0,0,0
2026-03-10 15:31:30.134603,-13.35,11.1,34.12,0,1
2026-03-10 15:31:35.134603,-13.54,10.04,39.26,0,1
2026-03-10 15:31:40.134603,-13.45,0.0,32.0,0,0
2026-03-10 15:31:45.134603,-13.02,0.0,32.0,0,0
2026-03-10 15:31:50.134603,-13.34,11.4,31.06,0,1
2026-03-10 15:31:55.134603,-13.31,10.57,36.09,0,1
