timestamp,current,voltage,temperature,vibration,fault
2026-03-06 14:35:54.485447,2.36,19.21,26.77,0,1
2026-03-06 14:35:59.485447,2.3,15.14,59.01,0,1
2026-03-06 14:36:04.485447,1.62,6.84,1.18,1,1
2026-03-06 14:36:09.485447,0.68,22.03,109.03,0,1
2026-03-06 14:36:14.485447,2.57,24.31,-2.54,0,1
2026-03-06 14:36:19.485447,2.93,10.58,59.63,0,1
2026-03-06 14:36:24.485447,1.54,13.78,-115.88,0,1
2026-03-06 14:36:29.485447,2.1,14.0,-30.83,0,1
2026-03-06 14:36:34.485447,1.67,14.06,-92.16,0,1
2026-03-06 14:36:39.485447,0.04,7.39,-86.92,0,1
2026-03-06 14:36:44.485447,2.99,11.42,-50.91,0,1
2026-03-06 14:36:49.485447,1.94,17.24,42.21,0,1
2026-03-06 14:36:54.485447,2.92,19.97,86.01,0,1
2026-03-06 14:36:59.485447,2.05,12.32,20.92,0,1
2026-03-06 14:37:04.485447,0.48,17.54,-79.2,0,1
2026-03-06 14:37:09.485447,2.41,13.61,-95.44,0,1
2026-03-06 14:37:14.485447,1.59,12.21,-68.12,0,1
2026-03-06 14:37:19.485447,1.1,6.09,-117.01,0,1
2026-03-06 14:37:24.485447,2.13,6.62,41.1,0,1
2026-03-06 14:37:29.485447,2.56,12.54,-27.84,0,1
2026-03-06 14:37:34.485447,0.0,16.47,-89.39,1,1
2026-03-06 14:37:39.485447,1.55,17.6,-4.04,0,1
2026-03-06 14:37:44.485447,0.39,16.92,-83.31,0,1
2026-03-06 14:37:49.485447,1.15,22.58,37.61,0,1
2026-03-06 14:37:54.485447,0.94,16.01,-60.47,0,1
2026-03-06 14:37:59.485447,0.37,19.05,15.65,0,1
2026-03-06 14:38:04.485447,2.19,22.71,67.44,0,1
2026-03-06 14:38:09.485447,0.93,16.59,37.96,0,1
2026-03-06 14:38:14.485447,1.88,21.87,98.57,0,1
2026-03-06 14:38:19.485447,0.94,10.82,-9.15,0,1
2026-03-06 14:38:24.485447,0.17,20.12,112.06,0,1
2026-03-06 14:38:29.485447,0.64,23.81,87.74,0,1
2026-03-06 14:38:34.485447,2.64,10.87,86.68,0,1
2026-03-06 14:38:39.485447,0.38,14.69,6.1,0,1
2026-03-06 14:38:44.485447,1.47,22.76,-110.77,0,1
2026-03-06 14:38:49.485447,2.05,6.83,69.07,1,1
2026-03-06 14:38:54.485447,0.81,14.46,95.36,0,1
2026-03-06 14:38:59.485447,1.71,18.25,56.57,0,1
2026-03-06 14:39:04.485447,1.91,16.91,-94.76,0,1
2026-03-06 14:39:09.485447,2.36,21.29,26.88,0,1
2026-03-06 14:39:14.485447,0.81,9.82,-50.77,0,1
2026-03-06 14:39:19.485447,1.75,19.69,21.4,0,1
2026-03-06 14:39:24.485447,1.0,7.78,54.98,1,1
2026-03-06 14:39:29.485447,0.85,22.55,-16.84,0,1
2026-03-06 14:39:34.485447,1.09,7.84,-47.04,0,1
2026-03-06 14:39:39.485447,0.46,10.59,-63.6,0,1
2026-03-06 14:39:44.485447,1.15,7.82,-31.06,0,1
2026-03-06 14:39:49.485447,0.07,22.2,75.92,0,1
2026-03-06 14:39:54.485447,1.3,13.67,-93.8,0,1
2026-03-06 14:39:59.485447,1.11,19.92,-45.74,1,1
2026-03-06 14:40:04.485447,0.99,12.68,-28.52,0,1
2026-03-06 14:40:09.485447,2.96,18.52,-59.44,0,1
2026-03-06 14:40:14.485447,1.8,9.55,-13.61,0,1
2026-03-06 14:40:19.485447,2.74,8.34,-118.32,0,1
2026-03-06 14:40:24.485447,0.96,11.79,125.53,0,1
2026-03-06 14:40:29.485447,0.46,15.62,0.52,0,1
2026-03-06 14:40:34.485447,0.52,19.89,-114.27,0,1
2026-03-06 14:40:39.485447,1.64,8.23,51.9,0,1
2026-03-06 14:40:44.485447,2.06,10.52,22.38,0,1
2026-03-06 14:40:49.485447,1.52,20.21,-73.14,0,1
2026-03-06 14:40:54.485447,0.32,24.22,-70.66,0,1
2026-03-06 14:40:59.485447,1.62,7.27,94.18,0,1
2026-03-06 14:41:04.485447,2.23,24.19,41.06,0,1
2026-03-06 14:41:09.485447,1.98,8.6,118.13,0,1
2026-03-06 14:41:14.485447,2.38,7.34,37.25,0,1
2026-03-06 14:41:19.485447,0.18,22.86,-8.81,0,1
2026-03-06 14:41:24.485447,1.85,12.82,73.1,0,1
2026-03-06 14:41:29.485447,2.32,20.59,71.93,0,1
2026-03-06 14:41:34.485447,2.46,22.17,-103.66,0,1
2026-03-06 14:41:39.485447,1.97,7.48,-32.64,1,1
2026-03-06 14:41:44.485447,0.53,18.6,-42.68,1,1
2026-03-06 14:41:49.485447,0.51,24.94,-72.46,0,1
2026-03-06 14:41:54.485447,2.41,14.39,60.94,0,1
2026-03-06 14:41:59.485447,1.64,22.89,8.19,0,1
2026-03-06 14:42:04.485447,2.37,19.86,-96.7,0,1
2026-03-06 14:42:09.485447,1.84,19.71,-117.26,0,1
2026-03-06 14:42:14.485447,0.43,17.5,69.87,0,1
2026-03-06 14:42:19.485447,2.9,24.67,-27.93,0,1
2026-03-06 14:42:24.485447,0.22,12.94,19.83,0,1
2026-03-06 14:42:29.485447,2.18,6.06,-30.4,0,1
2026-03-06 14:42:34.485447,0.39,17.36,107.87,1,1
2026-03-06 14:42:39.485447,1.4,24.18,82.18,0,1
2026-03-06 14:42:44.485447,2.74,23.44,-62.24,0,1
2026-03-06 14:42:49.485447,0.03,8.75,-82.26,0,1
2026-03-06 14:42:54.485447,1.03,19.69,-79.13,0,1
2026-03-06 14:42:59.485447,0.33,21.3,-87.16,0,1
2026-03-06 14:43:04.485447,0.12,14.64,123.85,0,1
2026-03-06 14:43:09.485447,0.58,24.93,-98.41,0,1
2026-03-06 14:43:14.485447,0.93,14.31,55.37,0,1
2026-03-06 14:43:19.485447,2.85,22.27,95.38,0,1
2026-03-06 14:43:24.485447,1.03,5.63,-89.0,0,1
2026-03-06 14:43:29.485447,1.12,15.34,48.97,0,1
2026-03-06 14:43:34.485447,0.29,24.88,99.14,0,1
2026-03-06 14:43:39.485447,2.08,12.58,-47.92,0,1
2026-03-06 14:43:44.485447,0.06,16.9,-29.48,0,1
2026-03-06 14:43:49.485447,0.2,14.44,-108.42,0,1
2026-03-06 14:43:54.485447,0.07,17.78,105.15,0,1
2026-03-06 14:43:59.485447,0.77,18.95,86.07,0,1
2026-03-06 14:44:04.485447,0.47,8.9,-71.94,0,1
2026-03-06 14:44:09.485447,0.07,15.42,-49.78,0,1
2026-03-06 14:44:14.485447,0.51,12.36,81.21,0,1
2026-03-06 14:44:19.485447,2.16,5.54,-12.53,0,1
2026-03-06 14:44:24.485447,0.74,15.38,85.93,0,1
2026-03-06 14:44:29.485447,2.46,9.03,40.58,0,1
2026-03-06 14:44:34.485447,0.95,22.17,-40.62,0,1
2026-03-06 14:44:39.485447,0.51,18.44,102.27,0,1
2026-03-06 14:44:44.485447,1.67,12.2,-100.59,0,1
2026-03-06 14:44:49.485447,0.62,20.47,109.57,0,1
2026-03-06 14:44:54.485447,1.1,10.25,-0.11,0,1
2026-03-06 14:44:59.485447,2.04,21.56,68.92,0,1
2026-03-06 14:45:04.485447,0.37,17.78,100.02,0,1
2026-03-06 14:45:09.485447,0.44,12.55,14.81,0,1
2026-03-06 14:45:14.485447,0.6,16.9,65.7,0,1
2026-03-06 14:45:19.485447,2.5,21.53,94.57,0,1
2026-03-06 14:45:24.485447,1.55,5.66,-103.69,1,1
2026-03-06 14:45:29.485447,0.18,24.6,-68.93,0,1
2026-03-06 14:45:34.485447,1.74,19.54,1.89,0,1
2026-03-06 14:45:39.485447,2.27,17.49,-54.79,0,1
2026-03-06 14:45:44.485447,0.43,11.35,-16.84,0,1
2026-03-06 14:45:49.485447,1.27,15.88,66.27,0,1
2026-03-06 14:45:54.485447,2.76,8.59,94.37,0,1
2026-03-06 14:45:59.485447,2.12,19.75,97.47,0,1
2026-03-06 14:46:04.485447,1.66,10.18,106.75,1,1
2026-03-06 14:46:09.485447,0.31,14.95,8.26,0,1
2026-03-06 14:46:14.485447,0.46,24.47,120.12,0,1
2026-03-06 14:46:19.485447,0.45,13.08,55.41,0,1
2026-03-06 14:46:24.485447,0.99,5.05,100.16,0,1
2026-03-06 14:46:29.485447,0.02,20.04,-36.05,0,1
2026-03-06 14:46:34.485447,1.48,10.12,33.47,0,1
2026-03-06 14:46:39.485447,0.04,12.55,10.0,0,1
2026-03-06 14:46:44.485447,0.38,11.77,-120.04,0,1
2026-03-06 14:46:49.485447,2.67,18.99,-73.05,0,1
2026-03-06 14:46:54.485447,0.32,12.43,119.37,0,1
2026-03-06 14:46:59.485447,0.97,23.95,101.22,0,1
2026-03-06 14:47:04.485447,0.55,14.48,-113.19,0,1
2026-03-06 14:47:09.485447,0.02,18.85,23.57,0,1
2026-03-06 14:47:14.485447,0.38,9.25,-92.64,0,1
2026-03-06 14:47:19.485447,0.73,7.81,39.67,0,1
2026-03-06 14:47:24.485447,0.61,13.9,0.14,0,1
2026-03-06 14:47:29.485447,2.85,21.41,124.1,0,1
2026-03-06 14:47:34.485447,1.41,8.24,126.85,0,1
2026-03-06 14:47:39.485447,2.03,14.03,-86.92,0,1
2026-03-06 14:47:44.485447,1.6,16.2,-118.41,0,1
2026-03-06 14:47:49.485447,1.64,10.86,-111.39,0,1
2026-03-06 14:47:54.485447,2.17,19.82,51.18,1,1
2026-03-06 14:47:59.485447,2.36,22.66,26.77,0,1
2026-03-06 14:48:04.485447,1.99,12.39,-79.88,0,1
2026-03-06 14:48:09.485447,1.35,23.07,114.27,0,1
2026-03-06 14:48:14.485447,0.14,9.43,125.56,0,1
2026-03-06 14:48:19.485447,2.16,16.69,118.39,0,1
2026-03-06 14:48:24.485447,0.15,11.0,73.54,0,1
2026-03-06 14:48:29.485447,1.43,14.8,-27.19,0,1
2026-03-06 14:48:34.485447,0.62,14.07,-126.96,0,1
2026-03-06 14:48:39.485447,1.45,8.7,-115.39,0,1
2026-03-06 14:48:44.485447,0.4,22.43,110.01,0,1
2026-03-06 14:48:49.485447,1.21,7.86,-37.68,0,1
2026-03-06 14:48:54.485447,1.11,23.75,86.02,0,1
2026-03-06 14:48:59.485447,1.9,18.12,71.27,0,1
2026-03-06 14:49:04.485447,1.17,6.35,-77.46,0,1
2026-03-06 14:49:09.485447,2.68,22.61,-95.01,0,1
2026-03-06 14:49:14.485447,1.95,11.92,99.25,0,1
2026-03-06 14:49:19.485447,1.86,9.66,-24.13,0,1
2026-03-06 14:49:24.485447,2.53,9.61,96.06,0,1
2026-03-06 14:49:29.485447,0.4,24.94,57.55,0,1
2026-03-06 14:49:34.485447,2.02,23.8,65.78,0,1
2026-03-06 14:49:39.485447,2.02,14.77,118.09,0,1
2026-03-06 14:49:44.485447,0.8,5.05,55.66,0,1
2026-03-06 14:49:49.485447,0.81,21.96,32.38,0,1
2026-03-06 14:49:54.485447,2.16,19.33,-23.39,0,1
2026-03-06 14:49:59.485447,3.0,5.82,92.61,0,1
2026-03-06 14:50:04.485447,2.56,9.32,92.64,0,1
2026-03-06 14:50:09.485447,0.46,8.72,121.9,0,1
2026-03-06 14:50:14.485447,2.24,17.23,54.82,0,1
2026-03-06 14:50:19.485447,1.96,22.19,92.19,0,1
2026-03-06 14:50:24.485447,2.7,20.42,91.15,0,1
2026-03-06 14:50:29.485447,2.27,10.97,-28.32,0,1
2026-03-06 14:50:34.485447,2.57,15.17,-55.51,0,1
2026-03-06 14:50:39.485447,0.06,5.38,-57.43,0,1
2026-03-06 14:50:44.485447,1.77,23.78,-47.65,0,1
2026-03-06 14:50:49.485447,0.17,23.38,109.92,0,1
2026-03-06 14:50:54.485447,2.91,10.13,-46.68,1,1
2026-03-06 14:50:59.485447,2.54,17.08,68.3,0,1
2026-03-06 14:51:04.485447,1.67,10.6,3.89,0,1
2026-03-06 14:51:09.485447,2.55,24.37,7.69,0,1
2026-03-06 14:51:14.485447,0.35,21.84,16.47,0,1
2026-03-06 14:51:19.485447,0.04,13.65,31.01,0,1
2026-03-06 14:51:24.485447,0.7,22.61,64.6,0,1
2026-03-06 14:51:29.485447,1.4,23.95,-73.31,0,1
2026-03-06 14:51:34.485447,1.37,13.3,-69.71,0,1
2026-03-06 14:51:39.485447,0.7,20.58,-77.73,0,1
2026-03-06 14:51:44.485447,0.58,13.29,-122.23,0,1
2026-03-06 14:51:49.485447,3.0,7.65,-39.17,1,1
2026-03-06 14:51:54.485447,2.77,6.57,-123.37,0,1
2026-03-06 14:51:59.485447,1.53,12.23,14.7,0,1
2026-03-06 14:52:04.485447,2.75,18.06,10.04,0,1
2026-03-06 14:52:09.485447,0.11,22.52,-84.25,0,1
2026-03-06 14:52:14.485447,2.9,22.18,-56.83,0,1
2026-03-06 14:52:19.485447,0.66,23.53,47.07,0,1
2026-03-06 14:52:24.485447,0.38,9.78,-52.16,0,1
2026-03-06 14:52:29.485447,2.89,18.67,-89.89,0,1
2026-03-06 14:52:34.485447,0.31,19.16,-50.64,0,1
2026-03-06 14:52:39.485447,0.49,10.27,-52.06,0,1
2026-03-06 14:52:44.485447,2.92,24.49,29.98,0,1
2026-03-06 14:52:49.485447,2.09,8.85,-59.9,0,1
2026-03-06 14:52:54.485447,1.72,13.22,-24.42,0,1
2026-03-06 14:52:59.485447,1.51,9.47,29.9,1,1
2026-03-06 14:53:04.485447,0.97,5.75,-64.19,1,1
2026-03-06 14:53:09.485447,2.38,5.62,-68.14,0,1
2026-03-06 14:53:14.485447,1.98,12.97,40.24,0,1
2026-03-06 14:53:19.485447,1.63,16.54,-13.01,0,1
2026-03-06 14:53:24.485447,1.8,7.63,111.08,0,1
2026-03-06 14:53:29.485447,1.9,10.57,49.35,1,1
2026-03-06 14:53:34.485447,1.09,17.76,123.49,0,1
2026-03-06 14:53:39.485447,1.28,13.07,-81.98,0,1
2026-03-06 14:53:44.485447,2.63,13.98,-61.7,1,1
2026-03-06 14:53:49.485447,2.82,8.72,-30.81,0,1
2026-03-06 14:53:54.485447,2.26,18.35,-66.1,0,1
2026-03-06 14:53:59.485447,1.89,22.62,119.86,0,1
2026-03-06 14:54:04.485447,1.43,16.52,-109.55,1,1
2026-03-06 14:54:09.485447,2.88,18.47,52.66,0,1
2026-03-06 14:54:14.485447,1.31,11.37,-123.29,0,1
2026-03-06 14:54:19.485447,2.28,22.47,-2.39,0,1
2026-03-06 14:54:24.485447,0.54,24.73,97.97,0,1
2026-03-06 14:54:29.485447,1.84,9.7,19.05,0,1
2026-03-06 14:54:34.485447,2.48,22.0,-42.21,0,1
2026-03-06 14:54:39.485447,0.49,15.83,94.31,0,1
2026-03-06 14:54:44.485447,2.19,11.88,118.95,0,1
2026-03-06 14:54:49.485447,0.35,14.7,33.86,0,1
2026-03-06 14:54:54.485447,0.99,21.23,84.53,0,1
2026-03-06 14:54:59.485447,2.91,17.83,-71.45,0,1
2026-03-06 14:55:04.485447,0.99,12.97,-121.79,0,1
2026-03-06 14:55:09.485447,1.57,22.45,14.67,0,1
2026-03-06 14:55:14.485447,0.6,18.83,-90.84,0,1
2026-03-06 14:55:19.485447,1.07,11.11,-11.59,0,1
2026-03-06 14:55:24.485447,0.06,24.71,67.21,0,1
2026-03-06 14:55:29.485447,2.1,23.97,52.73,0,1
2026-03-06 14:55:34.485447,2.75,6.52,8.45,0,1
2026-03-06 14:55:39.485447,0.72,12.98,-69.89,0,1
2026-03-06 14:55:44.485447,2.5,9.78,108.22,1,1
2026-03-06 14:55:49.485447,0.32,6.34,-93.44,0,1
2026-03-06 14:55:54.485447,2.79,17.2,-20.86,0,1
2026-03-06 14:55:59.485447,2.12,22.35,-67.04,1,1
2026-03-06 14:56:04.485447,1.64,10.34,-110.21,0,1
2026-03-06 14:56:09.485447,2.41,18.35,-69.01,0,1
2026-03-06 14:56:14.485447,1.95,5.55,-93.23,0,1
2026-03-06 14:56:19.485447,1.15,7.22,-74.84,0,1
2026-03-06 14:56:24.485447,1.1,5.18,83.13,0,1
2026-03-06 14:56:29.485447,1.67,8.47,-108.38,0,1
2026-03-06 14:56:34.485447,0.18,12.77,34.4,0,1
2026-03-06 14:56:39.485447,1.18,15.25,93.25,0,1
2026-03-06 14:56:44.485447,1.81,14.9,109.07,0,1
2026-03-06 14:56:49.485447,0.34,24.28,-80.69,0,1
2026-03-06 14:56:54.485447,1.72,16.22,-109.53,0,1
2026-03-06 14:56:59.485447,0.72,9.35,98.54,0,1
2026-03-06 14:57:04.485447,0.63,10.63,-110.98,1,1
2026-03-06 14:57:09.485447,1.09,8.41,-115.84,0,1
2026-03-06 14:57:14.485447,1.74,12.59,-69.08,0,1
2026-03-06 14:57:19.485447,1.46,19.98,-119.41,0,1
2026-03-06 14:57:24.485447,2.54,24.36,-117.4,1,1
2026-03-06 14:57:29.485447,2.73,15.83,-115.94,0,1
2026-03-06 14:57:34.485447,1.12,7.4,-31.42,0,1
2026-03-06 14:57:39.485447,2.71,12.54,-97.46,0,1
2026-03-06 14:57:44.485447,2.36,13.57,-48.81,1,1
2026-03-06 14:57:49.485447,0.39,9.32,43.95,0,1
2026-03-06 14:57:54.485447,2.08,7.04,-98.71,0,1
2026-03-06 14:57:59.485447,1.15,12.79,83.58,0,1
2026-03-06 14:58:04.485447,1.94,5.73,5.58,0,1
2026-03-06 14:58:09.485447,2.12,14.82,122.74,0,1
2026-03-06 14:58:14.485447,2.1,6.06,-6.02,0,1
2026-03-06 14:58:19.485447,1.77,17.31,110.09,0,1
2026-03-06 14:58:24.485447,0.86,24.93,101.45,0,1
2026-03-06 14:58:29.485447,2.04,11.9,27.37,0,1
2026-03-06 14:58:34.485447,0.34,12.6,-124.72,0,1
2026-03-06 14:58:39.485447,1.12,17.21,29.87,0,1
2026-03-06 14:58:44.485447,2.72,21.92,108.0,0,1
2026-03-06 14:58:49.485447,0.57,20.27,-87.21,0,1
2026-03-06 14:58:54.485447,0.1,6.75,38.8,0,1
2026-03-06 14:58:59.485447,0.42,7.9,-124.58,0,1
2026-03-06 14:59:04.485447,2.77,8.43,-24.83,0,1
2026-03-06 14:59:09.485447,2.54,15.06,76.36,0,1
2026-03-06 14:59:14.485447,0.21,8.66,-66.75,0,1
2026-03-06 14:59:19.485447,1.41,24.73,-114.05,0,1
2026-03-06 14:59:24.485447,0.04,9.47,76.7,0,1
2026-03-06 14:59:29.485447,2.39,13.2,-17.63,0,1
2026-03-06 14:59:34.485447,1.87,17.97,104.16,0,1
2026-03-06 14:59:39.485447,2.76,21.74,-108.52,0,1
2026-03-06 14:59:44.485447,0.94,8.41,-123.91,0,1
2026-03-06 14:59:49.485447,2.91,9.13,101.34,0,1
2026-03-06 14:59:54.485447,2.97,8.29,55.82,0,1
2026-03-06 14:59:59.485447,1.76,15.24,-60.02,0,1
2026-03-06 15:00:04.485447,0.92,5.88,45.54,1,1
2026-03-06 15:00:09.485447,0.71,21.21,60.69,0,1
2026-03-06 15:00:14.485447,2.19,12.51,-90.01,0,1
2026-03-06 15:00:19.485447,2.03,5.9,111.38,0,1
2026-03-06 15:00:24.485447,1.23,6.85,-32.11,0,1
2026-03-06 15:00:29.485447,2.7,19.34,102.55,0,1
2026-03-06 15:00:34.485447,1.07,22.68,67.3,0,1
2026-03-06 15:00:39.485447,1.61,7.56,116.07,0,1
2026-03-06 15:00:44.485447,1.11,10.14,-2.65,0,1
2026-03-06 15:00:49.485447,0.21,14.53,-54.94,0,1
2026-03-06 15:00:54.485447,2.52,23.88,-71.1,0,1
2026-03-06 15:00:59.485447,2.12,5.01,-40.56,0,1
2026-03-06 15:01:04.485447,1.04,19.67,-68.83,0,1
2026-03-06 15:01:09.485447,1.14,12.02,-31.29,0,1
2026-03-06 15:01:14.485447,2.57,12.57,-17.39,0,1
2026-03-06 15:01:19.485447,0.2,8.06,-49.82,1,1
2026-03-06 15:01:24.485447,1.76,19.23,-51.87,0,1
2026-03-06 15:01:29.485447,0.64,5.53,-29.01,0,1
2026-03-06 15:01:34.485447,1.97,22.03,-11.05,0,1
2026-03-06 15:01:39.485447,1.29,19.73,66.36,0,1
2026-03-06 15:01:44.485447,1.02,9.21,49.93,0,1
2026-03-06 15:01:49.485447,0.07,13.57,-79.09,0,1
2026-03-06 15:01:54.485447,0.87,16.05,73.76,0,1
2026-03-06 15:01:59.485447,0.65,17.48,6.86,0,1
2026-03-06 15:02:04.485447,1.5,17.06,-57.1,1,1
2026-03-06 15:02:09.485447,2.97,7.42,-48.17,0,1
