timestamp,current,voltage,temperature,vibration,label
2026-03-10 14:59:47.643458,-12.94,13.99,48.13,1,2
2026-03-10 14:59:52.643458,-13.47,11.6,30.55,0,1
2026-03-10 14:59:57.643458,-13.46,9.93,30.81,0,1
2026-03-10 15:00:02.643458,-13.14,13.05,48.87,1,2
2026-03-10 15:00:07.643458,-13.44,0.0,32.0,0,0
2026-03-10 15:00:12.643458,-13.37,10.97,32.55,0,1
2026-03-10 15:00:17.643458,-13.74,0.0,32.0,0,0
2026-03-10 15:00:22.643458,-13.42,0.0,32.0,0,0
2026-03-10 15:00:27.643458,-13.7,10.75,36.71,0,1
2026-03-10 15:00:32.643458,-13.18,17.63,43.83,1,2
2026-03-10 15:00:37.643458,-13.06,17.02,53.31,1,2
2026-03-10 15:00:42.643458,-13.31,11.56,36.2,0,1
2026-03-10 15:00:47.643458,-13.46,0.0,32.0,0,0
2026-03-10 15:00:52.643458,-12.97,15.08,36.39,1,2
2026-03-10 15:00:57.643458,-13.68,0.0,32.0,0,0
2026-03-10 15:01:02.643458,-13.63,10.23,34.9,0,1
2026-03-10 15:01:07.643458,-13.31,0.0,32.0,0,0
2026-03-10 15:01:12.643458,-12.82,15.22,41.0,1,2
2026-03-10 15:01:17.643458,-13.62,11.41,32.09,0,1
2026-03-10 15:01:22.643458,-13.55,9.9,36.13,0,1
2026-03-10 15:01:27.643458,-13.27,13.72,38.59,1,2
2026-03-10 15:01:32.643458,-12.88,13.62,38.88,1,2
2026-03-10 15:01:37.643458,-13.1,14.97,51.77,1,2
2026-03-10 15:01:42.643458,-13.66,0.0,32.0,0,0
2026-03-10 15:01:47.643458,-13.55,0.0,32.0,0,0
2026-03-10 15:01:52.643458,-12.75,15.58,37.18,1,2
2026-03-10 15:01:57.643458,-12.98,17.39,45.46,1,2
2026-03-10 15:02:02.643458,-13.28,0.0,32.0,0,0
2026-03-10 15:02:07.643458,-13.63,0.0,32.0,0,0
2026-03-10 15:02:12.643458,-12.76,15.67,45.16,1,2
2026-03-10 15:02:17.643458,-13.69,11.91,38.8,0,1
2026-03-10 15:02:22.643458,-13.61,10.91,33.52,0,1
2026-03-10 15:02:27.643458,-12.85,14.68,51.03,1,2
2026-03-10 15:02:32.643458,-13.6,0.0,32.0,0,0
2026-03-10 15:02:37.643458,-13.96,0.0,32.0,0,0
2026-03-10 15:02:42.643458,-13.24,0.0,32.0,0,0
2026-03-10 15:02:47.643458,-12.94,13.74,40.29,1,2
2026-03-10 15:02:52.643458,-13.18,0.0,32.0,0,0
2026-03-10 15:02:57.643458,-13.21,17.32,50.07,1,2
2026-03-10 15:03:02.643458,-12.79,16.63,51.43,1,2
2026-03-10 15:03:07.643458,-12.97,15.86,37.43,1,2
2026-03-10 15:03:12.643458,-13.68,0.0,32.0,0,0
2026-03-10 15:03:17.643458,-13.65,9.67,38.35,0,1
2026-03-10 15:03:22.643458,-13.08,14.51,54.84,1,2
2026-03-10 15:03:27.643458,-13.59,9.04,31.18,0,1
2026-03-10 15:03:32.643458,-13.0,0.0,32.0,0,0
2026-03-10 15:03:37.643458,-13.17,0.0,32.0,0,0
2026-03-10 15:03:42.643458,-13.53,0.0,32.0,0,0
2026-03-10 15:03:47.643458,-12.72,14.09,41.48,1,2
2026-03-10 15:03:52.643458,-13.34,10.71,32.8,0,1
2026-03-10 15:03:57.643458,-13.64,10.21,33.16,0,1
2026-03-10 15:04:02.643458,-13.37,10.61,31.08,0,1
2026-03-10 15:04:07.643458,-13.17,0.0,32.0,0,0
2026-03-10 15:04:12.643458,-13.63,9.58,39.14,0,1
2026-03-10 15:04:17.643458,-13.65,11.94,37.52,0,1
2026-03-10 15:04:22.643458,-13.62,10.49,37.75,0,1
2026-03-10 15:04:27.643458,-13.12,0.0,32.0,0,0
2026-03-10 15:04:32.643458,-13.62,9.52,31.34,0,1
2026-03-10 15:04:37.643458,-13.87,0.0,32.0,0,0
2026-03-10 15:04:42.643458,-13.49,0.0,32.0,0,0
2026-03-10 15:04:47.643458,-12.8,14.48,49.19,1,2
2026-03-10 15:04:52.643458,-13.82,0.0,32.0,0,0
2026-03-10 15:04:57.643458,-13.0,16.67,47.93,1,2
2026-03-10 15:05:02.643458,-13.39,0.0,32.0,0,0
2026-03-10 15:05:07.643458,-13.68,11.59,30.03,0,1
2026-03-10 15:05:12.643458,-13.54,0.0,32.0,0,0
2026-03-10 15:05:17.643458,-13.6,10.56,35.76,0,1
2026-03-10 15:05:22.643458,-12.75,13.96,42.67,1,2
2026-03-10 15:05:27.643458,-12.88,17.99,43.84,1,2
2026-03-10 15:05:32.643458,-13.69,9.01,34.7,0,1
2026-03-10 15:05:37.643458,-13.59,11.55,32.89,0,1
2026-03-10 15:05:42.643458,-13.27,0.0,32.0,0,0
2026-03-10 15:05:47.643458,-13.63,9.65,31.68,0,1
2026-03-10 15:05:52.643458,-13.76,0.0,32.0,0,0
2026-03-10 15:05:57.643458,-13.6,11.05,30.25,0,1
2026-03-10 15:06:02.643458,-13.65,9.63,39.45,0,1
2026-03-10 15:06:07.643458,-13.03,0.0,32.0,0,0
2026-03-10 15:06:12.643458,-12.88,16.43,39.29,1,2
2026-03-10 15:06:17.643458,-12.96,16.55,45.65,1,2
2026-03-10 15:06:22.643458,-13.43,9.09,38.37,0,1
2026-03-10 15:06:27.643458,-12.82,15.18,38.85,1,2
2026-03-10 15:06:32.643458,-13.28,13.41,37.43,1,2
2026-03-10 15:06:37.643458,-13.58,9.9,33.4,0,1
2026-03-10 15:06:42.643458,-13.64,9.08,36.64,0,1
2026-03-10 15:06:47.643458,-13.24,16.13,46.55,1,2
2026-03-10 15:06:52.643458,-13.23,14.97,45.48,1,2
2026-03-10 15:06:57.643458,-13.07,0.0,32.0,0,0
2026-03-10 15:07:02.643458,-13.39,9.52,39.82,0,1
2026-03-10 15:07:07.643458,-12.98,16.06,50.42,1,2
2026-03-10 15:07:12.643458,-13.36,9.25,36.15,0,1
2026-03-10 15:07:17.643458,-13.45,11.55,36.38,0,1
2026-03-10 15:07:22.643458,-13.85,0.0,32.0,0,0
2026-03-10 15:07:27.643458,-13.37,9.39,36.56,0,1
2026-03-10 15:07:32.643458,-13.06,17.33,51.85,1,2
2026-03-10 15:07:37.643458,-13.62,11.07,33.12,0,1
2026-03-10 15:07:42.643458,-13.48,11.5,36.84,0,1
2026-03-10 15:07:47.643458,-13.36,11.04,34.11,0,1
2026-03-10 15:07:52.643458,-13.1,0.0,32.0,0,0
2026-03-10 15:07:57.643458,-12.85,17.72,43.55,1,2
2026-03-10 15:08:02.643458,-13.57,9.63,31.15,0,1
2026-03-10 15:08:07.643458,-13.45,10.52,33.89,0,1
2026-03-10 15:08:12.643458,-13.25,13.87,54.69,1,2
2026-03-10 15:08:17.643458,-13.61,11.18,31.34,0,1
2026-03-10 15:08:22.643458,-12.76,13.3,36.6,1,2
2026-03-10 15:08:27.643458,-13.39,11.18,37.56,0,1
2026-03-10 15:08:32.643458,-12.96,14.39,45.93,1,2
2026-03-10 15:08:37.643458,-13.55,0.0,32.0,0,0
2026-03-10 15:08:42.643458,-13.5,10.23,36.0,0,1
2026-03-10 15:08:47.643458,-13.25,14.33,44.29,1,2
2026-03-10 15:08:52.643458,-13.68,11.48,33.99,0,1
2026-03-10 15:08:57.643458,-12.95,17.19,42.4,1,2
2026-03-10 15:09:02.643458,-13.83,0.0,32.0,0,0
2026-03-10 15:09:07.643458,-13.62,9.4,34.06,0,1
2026-03-10 15:09:12.643458,-13.29,0.0,32.0,0,0
2026-03-10 15:09:17.643458,-14.0,0.0,32.0,0,0
2026-03-10 15:09:22.643458,-13.4,9.18,34.8,0,1
2026-03-10 15:09:27.643458,-12.89,14.52,49.47,1,2
2026-03-10 15:09:32.643458,-13.01,15.34,41.74,1,2
2026-03-10 15:09:37.643458,-12.97,16.34,37.41,1,2
2026-03-10 15:09:42.643458,-13.36,10.02,32.94,0,1
2026-03-10 15:09:47.643458,-13.54,0.0,32.0,0,0
2026-03-10 15:09:52.643458,-13.65,10.94,39.47,0,1
2026-03-10 15:09:57.643458,-13.35,0.0,32.0,0,0
2026-03-10 15:10:02.643458,-13.27,17.01,48.55,1,2
2026-03-10 15:10:07.643458,-13.45,11.76,31.86,0,1
2026-03-10 15:10:12.643458,-13.33,11.09,35.97,0,1
2026-03-10 15:10:17.643458,-13.02,0.0,32.0,0,0
2026-03-10 15:10:22.643458,-13.59,10.52,31.08,0,1
2026-03-10 15:10:27.643458,-13.68,9.44,35.91,0,1
2026-03-10 15:10:32.643458,-12.92,17.41,40.37,1,2
2026-03-10 15:10:37.643458,-12.73,13.93,51.1,1,2
2026-03-10 15:10:42.643458,-13.9,0.0,32.0,0,0
2026-03-10 15:10:47.643458,-13.18,0.0,32.0,0,0
2026-03-10 15:10:52.643458,-13.27,14.68,52.03,1,2
2026-03-10 15:10:57.643458,-13.3,10.56,32.71,0,1
2026-03-10 15:11:02.643458,-12.99,17.68,41.07,1,2
2026-03-10 15:11:07.643458,-13.57,9.67,31.23,0,1
2026-03-10 15:11:12.643458,-13.05,0.0,32.0,0,0
2026-03-10 15:11:17.643458,-13.56,9.45,31.69,0,1
2026-03-10 15:11:22.643458,-13.58,11.44,32.13,0,1
2026-03-10 15:11:27.643458,-13.39,9.48,39.93,0,1
2026-03-10 15:11:32.643458,-13.57,9.84,35.21,0,1
2026-03-10 15:11:37.643458,-13.68,10.17,34.96,0,1
2026-03-10 15:11:42.643458,-13.32,9.73,35.39,0,1
2026-03-10 15:11:47.643458,-13.34,0.0,32.0,0,0
2026-03-10 15:11:52.643458,-13.23,15.59,43.83,1,2
2026-03-10 15:11:57.643458,-13.4,0.0,32.0,0,0
2026-03-10 15:12:02.643458,-13.02,0.0,32.0,0,0
2026-03-10 15:12:07.643458,-13.73,0.0,32.0,0,0
2026-03-10 15:12:12.643458,-13.59,10.17,39.11,0,1
2026-03-10 15:12:17.643458,-13.24,16.61,50.75,1,2
2026-03-10 15:12:22.643458,-13.69,10.1,30.87,0,1
2026-03-10 15:12:27.643458,-13.17,17.68,45.44,1,2
2026-03-10 15:12:32.643458,-13.62,0.0,32.0,0,0
2026-03-10 15:12:37.643458,-13.56,10.0,38.98,0,1
2026-03-10 15:12:42.643458,-13.58,0.0,32.0,0,0
2026-03-10 15:12:47.643458,-13.34,10.47,38.18,0,1
2026-03-10 15:12:52.643458,-13.8,0.0,32.0,0,0
2026-03-10 15:12:57.643458,-13.92,0.0,32.0,0,0
2026-03-10 15:13:02.643458,-13.31,9.94,36.68,0,1
2026-03-10 15:13:07.643458,-13.2,14.8,35.19,1,2
2026-03-10 15:13:12.643458,-12.93,13.7,46.8,1,2
2026-03-10 15:13:17.643458,-13.63,0.0,32.0,0,0
2026-03-10 15:13:22.643458,-12.91,17.79,44.49,1,2
2026-03-10 15:13:27.643458,-13.16,15.75,53.77,1,2
2026-03-10 15:13:32.643458,-12.78,16.73,42.57,1,2
2026-03-10 15:13:37.643458,-13.21,0.0,32.0,0,0
2026-03-10 15:13:42.643458,-12.79,15.05,37.71,1,2
2026-03-10 15:13:47.643458,-13.79,0.0,32.0,0,0
2026-03-10 15:13:52.643458,-13.43,0.0,32.0,0,0
2026-03-10 15:13:57.643458,-13.31,10.87,38.67,0,1
2026-03-10 15:14:02.643458,-12.9,13.76,39.16,1,2
2026-03-10 15:14:07.643458,-13.28,13.48,41.33,1,2
2026-03-10 15:14:12.643458,-13.27,0.0,32.0,0,0
2026-03-10 15:14:17.643458,-13.39,11.73,37.57,0,1
2026-03-10 15:14:22.643458,-13.18,17.5,49.3,1,2
2026-03-10 15:14:27.643458,-13.14,0.0,32.0,0,0
2026-03-10 15:14:32.643458,-13.43,10.81,33.66,0,1
2026-03-10 15:14:37.643458,-13.63,10.13,31.53,0,1
2026-03-10 15:14:42.643458,-13.63,0.0,32.0,0,0
2026-03-10 15:14:47.643458,-13.65,0.0,32.0,0,0
2026-03-10 15:14:52.643458,-13.45,10.99,39.83,0,1
2026-03-10 15:14:57.643458,-13.74,0.0,32.0,0,0
2026-03-10 15:15:02.643458,-13.08,0.0,32.0,0,0
2026-03-10 15:15:07.643458,-12.76,17.87,38.76,1,2
2026-03-10 15:15:12.643458,-13.02,13.53,49.39,1,2
2026-03-10 15:15:17.643458,-13.08,15.7,36.43,1,2
2026-03-10 15:15:22.643458,-12.71,16.98,46.02,1,2
2026-03-10 15:15:27.643458,-13.51,0.0,32.0,0,0
2026-03-10 15:15:32.643458,-13.38,9.79,37.83,0,1
2026-03-10 15:15:37.643458,-13.26,0.0,32.0,0,0
2026-03-10 15:15:42.643458,-13.58,10.71,32.31,0,1
2026-03-10 15:15:47.643458,-13.61,11.73,32.53,0,1
2026-03-10 15:15:52.643458,-13.34,0.0,32.0,0,0
2026-03-10 15:15:57.643458,-13.22,16.67,42.31,1,2
2026-03-10 15:16:02.643458,-13.36,9.54,36.24,0,1
2026-03-10 15:16:07.643458,-13.07,14.73,50.83,1,2
2026-03-10 15:16:12.643458,-13.7,0.0,32.0,0,0
2026-03-10 15:16:17.643458,-13.62,9.48,39.84,0,1
2026-03-10 15:16:22.643458,-13.17,17.26,35.57,1,2
2026-03-10 15:16:27.643458,-13.21,16.83,49.18,1,2
2026-03-10 15:16:32.643458,-13.44,9.23,35.8,0,1
2026-03-10 15:16:37.643458,-13.87,0.0,32.0,0,0
2026-03-10 15:16:42.643458,-13.85,0.0,32.0,0,0
2026-03-10 15:16:47.643458,-13.15,16.26,47.68,1,2
2026-03-10 15:16:52.643458,-13.12,13.92,54.09,1,2
2026-03-10 15:16:57.643458,-13.06,0.0,32.0,0,0
2026-03-10 15:17:02.643458,-13.15,16.91,48.95,1,2
2026-03-10 15:17:07.643458,-13.7,0.0,32.0,0,0
2026-03-10 15:17:12.643458,-13.95,0.0,32.0,0,0
2026-03-10 15:17:17.643458,-13.1,15.43,43.03,1,2
2026-03-10 15:17:22.643458,-13.67,10.15,38.15,0,1
2026-03-10 15:17:27.643458,-13.24,16.01,40.22,1,2
2026-03-10 15:17:32.643458,-13.74,0.0,32.0,0,0
2026-03-10 15:17:37.643458,-12.88,15.04,52.39,1,2
2026-03-10 15:17:42.643458,-13.36,9.17,30.09,0,1
2026-03-10 15:17:47.643458,-13.64,9.99,37.15,0,1
2026-03-10 15:17:52.643458,-12.75,15.88,36.05,1,2
2026-03-10 15:17:57.643458,-13.55,0.0,32.0,0,0
2026-03-10 15:18:02.643458,-13.23,16.23,50.94,1,2
2026-03-10 15:18:07.643458,-13.76,0.0,32.0,0,0
2026-03-10 15:18:12.643458,-13.9,0.0,32.0,0,0
2026-03-10 15:18:17.643458,-13.44,9.99,32.58,0,1
2026-03-10 15:18:22.643458,-13.47,11.42,31.02,0,1
2026-03-10 15:18:27.643458,-13.33,9.69,37.59,0,1
2026-03-10 15:18:32.643458,-13.69,0.0,32.0,0,0
2026-03-10 15:18:37.643458,-13.2,16.62,41.03,1,2
2026-03-10 15:18:42.643458,-12.74,13.78,46.58,1,2
2026-03-10 15:18:47.643458,-13.66,11.52,35.8,0,1
2026-03-10 15:18:52.643458,-13.11,17.64,51.08,1,2
2026-03-10 15:18:57.643458,-13.4,9.45,36.39,0,1
2026-03-10 15:19:02.643458,-13.2,16.03,41.9,1,2
2026-03-10 15:19:07.643458,-13.55,0.0,32.0,0,0
2026-03-10 15:19:12.643458,-12.8,13.46,45.37,1,2
2026-03-10 15:19:17.643458,-13.61,9.63,35.68,0,1
2026-03-10 15:19:22.643458,-13.69,10.82,37.54,0,1
2026-03-10 15:19:27.643458,-13.91,0.0,32.0,0,0
2026-03-10 15:19:32.643458,-12.85,16.39,47.8,1,2
2026-03-10 15:19:37.643458,-13.8,0.0,32.0,0,0
2026-03-10 15:19:42.643458,-13.36,11.32,37.81,0,1
2026-03-10 15:19:47.643458,-12.75,14.95,40.49,1,2
2026-03-10 15:19:52.643458,-12.83,16.35,36.9,1,2
2026-03-10 15:19:57.643458,-13.3,10.6,32.18,0,1
2026-03-10 15:20:02.643458,-13.84,0.0,32.0,0,0
2026-03-10 15:20:07.643458,-13.42,10.86,34.86,0,1
2026-03-10 15:20:12.643458,-13.44,10.87,32.51,0,1
2026-03-10 15:20:17.643458,-13.23,0.0,32.0,0,0
2026-03-10 15:20:22.643458,-13.31,0.0,32.0,0,0
2026-03-10 15:20:27.643458,-13.92,0.0,32.0,0,0
2026-03-10 15:20:32.643458,-13.58,9.16,36.15,0,1
2026-03-10 15:20:37.643458,-13.52,0.0,32.0,0,0
2026-03-10 15:20:42.643458,-12.99,17.22,53.77,1,2
2026-03-10 15:20:47.643458,-13.33,10.8,36.13,0,1
2026-03-10 15:20:52.643458,-13.23,17.56,44.83,1,2
2026-03-10 15:20:57.643458,-13.32,10.25,37.52,0,1
2026-03-10 15:21:02.643458,-13.03,15.11,43.49,1,2
2026-03-10 15:21:07.643458,-13.07,13.78,46.31,1,2
2026-03-10 15:21:12.643458,-13.44,11.38,30.53,0,1
2026-03-10 15:21:17.643458,-13.43,10.51,35.67,0,1
2026-03-10 15:21:22.643458,-12.88,14.93,41.8,1,2
2026-03-10 15:21:27.643458,-13.38,0.0,32.0,0,0
2026-03-10 15:21:32.643458,-12.71,15.51,38.97,1,2
2026-03-10 15:21:37.643458,-13.95,0.0,32.0,0,0
2026-03-10 15:21:42.643458,-13.59,10.73,31.85,0,1
2026-03-10 15:21:47.643458,-13.16,13.95,39.91,1,2
2026-03-10 15:21:52.643458,-13.08,0.0,32.0,0,0
2026-03-10 15:21:57.643458,-13.45,0.0,32.0,0,0
2026-03-10 15:22:02.643458,-13.54,10.21,34.89,0,1
2026-03-10 15:22:07.643458,-13.05,17.84,50.63,1,2
2026-03-10 15:22:12.643458,-12.72,16.42,50.83,1,2
2026-03-10 15:22:17.643458,-13.72,0.0,32.0,0,0
2026-03-10 15:22:22.643458,-13.37,11.36,37.51,0,1
2026-03-10 15:22:27.643458,-13.23,15.08,54.74,1,2
2026-03-10 15:22:32.643458,-12.77,15.56,37.1,1,2
2026-03-10 15:22:37.643458,-12.72,17.8,50.13,1,2
2026-03-10 15:22:42.643458,-12.91,14.28,48.59,1,2
2026-03-10 15:22:47.643458,-12.86,14.96,49.25,1,2
2026-03-10 15:22:52.643458,-12.88,16.49,38.71,1,2
2026-03-10 15:22:57.643458,-13.31,11.51,34.9,0,1
2026-03-10 15:23:02.643458,-13.9,0.0,32.0,0,0
2026-03-10 15:23:07.643458,-13.53,9.6,37.02,0,1
2026-03-10 15:23:12.643458,-13.35,10.08,39.5,0,1
2026-03-10 15:23:17.643458,-13.35,0.0,32.0,0,0
2026-03-10 15:23:22.643458,-13.54,10.21,37.29,0,1
2026-03-10 15:23:27.643458,-13.29,14.46,45.8,1,2
2026-03-10 15:23:32.643458,-12.7,16.59,50.54,1,2
2026-03-10 15:23:37.643458,-12.93,15.3,53.22,1,2
2026-03-10 15:23:42.643458,-13.45,9.21,37.52,0,1
2026-03-10 15:23:47.643458,-13.73,0.0,32.0,0,0
2026-03-10 15:23:52.643458,-13.46,11.45,31.76,0,1
2026-03-10 15:23:57.643458,-13.28,13.18,41.36,1,2
2026-03-10 15:24:02.643458,-13.2,0.0,32.0,0,0
2026-03-10 15:24:07.643458,-12.73,15.76,38.62,1,2
2026-03-10 15:24:12.643458,-13.7,0.0,32.0,0,0
2026-03-10 15:24:17.643458,-13.22,0.0,32.0,0,0
2026-03-10 15:24:22.643458,-13.04,17.96,38.7,1,2
2026-03-10 15:24:27.643458,-13.53,11.76,31.93,0,1
2026-03-10 15:24:32.643458,-13.12,17.31,54.86,1,2
2026-03-10 15:24:37.643458,-13.65,0.0,32.0,0,0
2026-03-10 15:24:42.643458,-13.48,0.0,32.0,0,0
2026-03-10 15:24:47.643458,-13.04,17.29,37.01,1,2
2026-03-10 15:24:52.643458,-13.3,0.0,32.0,0,0
2026-03-10 15:24:57.643458,-13.36,0.0,32.0,0,0
2026-03-10 15:25:02.643458,-13.05,15.78,53.65,1,2
2026-03-10 15:25:07.643458,-13.94,0.0,32.0,0,0
2026-03-10 15:25:12.643458,-12.82,13.81,42.12,1,2
2026-03-10 15:25:17.643458,-13.27,0.0,32.0,0,0
2026-03-10 15:25:22.643458,-13.08,16.07,37.26,1,2
2026-03-10 15:25:27.643458,-13.68,10.51,32.03,0,1
2026-03-10 15:25:32.643458,-13.14,17.85,43.6,1,2
2026-03-10 15:25:37.643458,-13.99,0.0,32.0,0,0
2026-03-10 15:25:42.643458,-13.67,10.82,32.51,0,1
2026-03-10 15:25:47.643458,-13.55,9.48,39.19,0,1
2026-03-10 15:25:52.643458,-12.83,16.49,47.76,1,2
2026-03-10 15:25:57.643458,-13.2,17.47,44.88,1,2
2026-03-10 15:26:02.643458,-13.96,0.0,32.0,0,0
2026-03-10 15:26:07.643458,-13.64,0.0,32.0,0,0
2026-03-10 15:26:12.643458,-13.36,10.11,36.35,0,1
2026-03-10 15:26:17.643458,-13.26,13.52,50.23,1,2
2026-03-10 15:26:22.643458,-13.33,11.38,39.28,0,1
2026-03-10 15:26:27.643458,-13.03,0.0,32.0,0,0
2026-03-10 15:26:32.643458,-13.38,10.2,33.69,0,1
2026-03-10 15:26:37.643458,-13.61,9.34,38.95,0,1
2026-03-10 15:26:42.643458,-13.31,11.98,34.32,0,1
2026-03-10 15:26:47.643458,-13.31,11.01,39.19,0,1
2026-03-10 15:26:52.643458,-13.04,0.0,32.0,0,0
2026-03-10 15:26:57.643458,-13.39,0.0,32.0,0,0
2026-03-10 15:27:02.643458,-13.19,16.06,43.25,1,2
2026-03-10 15:27:07.643458,-13.61,0.0,32.0,0,0
2026-03-10 15:27:12.643458,-13.4,11.89,36.63,0,1
2026-03-10 15:27:17.643458,-13.94,0.0,32.0,0,0
2026-03-10 15:27:22.643458,-13.43,10.38,38.35,0,1
2026-03-10 15:27:27.643458,-13.36,11.45,35.08,0,1
2026-03-10 15:27:32.643458,-13.01,0.0,32.0,0,0
2026-03-10 15:27:37.643458,-13.28,0.0,32.0,0,0
2026-03-10 15:27:42.643458,-13.05,15.41,53.53,1,2
2026-03-10 15:27:47.643458,-13.18,14.86,35.89,1,2
2026-03-10 15:27:52.643458,-13.19,0.0,32.0,0,0
2026-03-10 15:27:57.643458,-12.75,14.14,38.25,1,2
2026-03-10 15:28:02.643458,-13.35,11.44,30.91,0,1
2026-03-10 15:28:07.643458,-13.25,16.61,36.18,1,2
2026-03-10 15:28:12.643458,-13.48,9.26,30.85,0,1
2026-03-10 15:28:17.643458,-13.37,10.54,31.49,0,1
2026-03-10 15:28:22.643458,-12.94,17.36,52.91,1,2
2026-03-10 15:28:27.643458,-13.5,11.82,39.5,0,1
2026-03-10 15:28:32.643458,-12.88,17.64,48.98,1,2
2026-03-10 15:28:37.643458,-12.92,15.78,47.66,1,2
2026-03-10 15:28:42.643458,-13.49,0.0,32.0,0,0
2026-03-10 15:28:47.643458,-13.29,16.19,51.6,1,2
2026-03-10 15:28:52.643458,-13.06,15.1,41.48,1,2
2026-03-10 15:28:57.643458,-13.28,0.0,32.0,0,0
2026-03-10 15:29:02.643458,-13.78,0.0,32.0,0,0
2026-03-10 15:29:07.643458,-13.15,0.0,32.0,0,0
2026-03-10 15:29:12.643458,-13.23,17.28,46.28,1,2
2026-03-10 15:29:17.643458,-12.85,13.67,46.54,1,2
2026-03-10 15:29:22.643458,-13.54,0.0,32.0,0,0
2026-03-10 15:29:27.643458,-12.88,17.94,54.44,1,2
2026-03-10 15:29:32.643458,-13.94,0.0,32.0,0,0
2026-03-10 15:29:37.643458,-12.91,15.44,51.65,1,2
2026-03-10 15:29:42.643458,-12.81,15.37,46.91,1,2
2026-03-10 15:29:47.643458,-13.37,9.93,35.28,0,1
2026-03-10 15:29:52.643458,-13.92,0.0,32.0,0,0
2026-03-10 15:29:57.643458,-13.36,11.94,39.53,0,1
2026-03-10 15:30:02.643458,-12.93,16.1,54.14,1,2
2026-03-10 15:30:07.643458,-13.31,0.0,32.0,0,0
2026-03-10 15:30:12.643458,-13.55,11.2,33.22,0,1
2026-03-10 15:30:17.643458,-12.78,14.18,48.24,1,2
2026-03-10 15:30:22.643458,-13.32,11.82,30.39,0,1
2026-03-10 15:30:27.643458,-13.53,10.42,30.42,0,1
2026-03-10 15:30:32.643458,-12.72,15.38,40.63,1,2
2026-03-10 15:30:37.643458,-13.35,0.0,32.0,0,0
2026-03-10 15:30:42.643458,-13.55,0.0,32.0,0,0
2026-03-10 15:30:47.643458,-13.39,11.71,37.78,0,1
2026-03-10 15:30:52.643458,-13.46,9.31,38.52,0,1
2026-03-10 15:30:57.643458,-13.65,0.0,32.0,0,0
2026-03-10 15:31:02.643458,-13.68,9.82,33.72,0,1
2026-03-10 15:31:07.643458,-12.95,13.13,46.61,1,2
2026-03-10 15:31:12.643458,-12.71,17.32,45.6,1,2
2026-03-10 15:31:17.643458,-13.65,10.44,37.05,0,1
2026-03-10 15:31:22.643458,-12.83,14.26,50.82,1,2
2026-03-10 15:31:27.643458,-13.46,10.24,35.71,0,1
2026-03-10 15:31:32.643458,-13.65,11.76,39.6,0,1
2026-03-10 15:31:37.643458,-13.57,9.87,37.74,0,1
2026-03-10 15:31:42.643458,-13.52,9.69,37.93,0,1
2026-03-10 15:31:47.643458,-13.16,16.18,36.47,1,2
2026-03-10 15:31:52.643458,-13.16,0.0,32.0,0,0
2026-03-10 15:31:57.643458,-13.53,0.0,32.0,0,0
2026-03-10 15:32:02.643458,-12.83,13.76,41.82,1,2
2026-03-10 15:32:07.643458,-13.31,9.99,33.52,0,1
2026-03-10 15:32:12.643458,-12.8,17.87,53.89,1,2
2026-03-10 15:32:17.643458,-13.07,14.33,51.99,1,2
2026-03-10 15:32:22.643458,-13.31,9.32,30.86,0,1
